itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate
53847,4 EVER COCOA BUTTER MOISTURISING BODY MILK ULTRA HYDRATION & SUN PROTECTION 40 ML PLBOT,19,CREAMS & LOTIONS,4 EVER SKIN NATURALS (PVT) LTD,4 EVER,PLBOT,COCOA BUTTER,,40,ML,40.00 ML,202202
53848,CERLIN SKIN FIRMING COLLAGEN WHITENING BODY LOTION 280 ML PLBOT,19,CREAMS & LOTIONS,EVALUTION INTERNATIONAL (PVT) LTD,CERLIN,PLBOT,UNSPECIFIED,,280,ML,280.00 ML,202202
53849,CERLIN ARGON OIL SUN PROTECTIVE WHITENING BODY LOTION 280 ML PLBOT,19,CREAMS & LOTIONS,EVALUTION INTERNATIONAL (PVT) LTD,CERLIN,PLBOT,ARGON,,280,ML,280.00 ML,202202
53850,CERLIN NITRO+ MILK PROTEIN WHITENING BODY LOTION 280 ML PLBOT,19,CREAMS & LOTIONS,EVALUTION INTERNATIONAL (PVT) LTD,CERLIN,PLBOT,MILK,,280,ML,280.00 ML,202202
53851,VELVET MOISTUREBOOST & VITAMIN COMPLEX ROSE & DRAGON FRUIT SOAP 95 GM EWRPK,13,TOILET SOAP,HEMAS MARKETING,VELVET,EWRPK,ROSE & DRAGON FRUIT,,95,GM,95.00 GM,202202
53852,GOLDEN TOUCH PIGMENTATION CREAM FOR ALL TYPES OF SKIN 50 GM CDBOX (BEAUTY CARE),19,CREAMS & LOTIONS,BEAUTY CARE,GOLDEN TOUCH,CDBOX,UNSPECIFIED,,50,GM,50.00 GM,202202
53853,STAR LIGHT DISHWASH BAR ANTIBACTERIAL ORANGE & LIME PLPCH (100*3) 300 GM + SAVE 10,21,HOUSEHOLD CLEANERS,STAR HOLDINGS INTERNATIONAL,STAR LIGHT,PLPCH,,BAR,300,GM,300.00 GM,202202
53854,HICHEM HIGH POWER TOILET BOWL CLEANER 500 ML PLBOT (BIO NATURE),21,HOUSEHOLD CLEANERS,BIO NATURE PVT LTD,HICHEM,PLBOT,,,500,ML,500.00 ML,202202
53855,SOFTOUCH OCEAN BREEZE FABRIC CONDITIONER 120 ML PLPCH,29,FABRIC CONDITIONER,C.W. MACKIE PLC,SOFTOUCH,PLPCH,BLUE,,120,ML,120.00 ML,202202
53856,LINC ICE - SUPER SMOOTH BALL POINT PEN - 1 NO,39,STATIONERY,DSL ENTERPRISES (PVT) LTD,LINC ICE,,,,1,NO,1.00 NO,202202
53857,CHERISH PREMIUM NICE BISCUITS 480 GM PLPCH,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH PREMIUM NICE,PLPCH,,,480,GM,480.00 GM,202203
53858,MUNCHEE CEYLON MARI 400 GM PLPCH,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CEYLON MARIE,PLPCH,,,400,GM,400.00 GM,202203
53859,MAGNA CHOCO STAR 10 GM PLCUP,8,MILK CHOCOLATES,RADIANT CONFECTIONER (PVT) LTD,MAGNA,PLCUP,OTHER SHAPES,,10,GM,10.00 GM,202203
53860,SUMATHI CURRY SOYA 40 GM PLPCH,10,SOYA MEAT,SUMATHI PRODUCTS,SUMATHI,PLPCH,CURRY,,40,GM,40.00 GM,202203
53861,CHERISH CHOCO WAFERS 30 GM PLPCH,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCO WAFERS,PLPCH,,,30,GM,30.00 GM,202203
53862,ANCHOR FAMILY PRO + KEY NUTRIENTS TO SUPPORT IMMUNITY 400 GM CDBOX,9,MILK POWDER,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,CDBOX,,,400,GM,400.00 GM,202203
53863,HAWAI (JAYALANKA FOOD) TOP SOYA 40 GM PLPCH,10,SOYA MEAT,JAYALANKA FOOD PRODUCTS,HAWAI,PLPCH,REGULAR,,40,GM,40.00 GM,202203
53864,ZESTA RED TEA BOPF 100 GM PLPCH,12,TEA,SUNSHINE COUNSUMER LANKA LTD,ZESTA,PLPCH,,,100,GM,100.00 GM,202203
53866,DREAMRON (HIRUMI) MULTI-VIT + KERATIN & ARGAN OIL VERY LIGHTGOLD REDDISH BLOND 60 ML CDBOX,33,HAIR DYE,HARUMI HOLDINGS (PVT) LTD,DREAMRON,,ARGAN OIL,VERY GOLD LIGHT,60,ML,60.00 ML,202203
53867,EVON PROFESSIONAL COLOUR CREAM DARK BROWN BLOND 3.0 - 60 ML CDBOX,33,HAIR DYE,HARUMI HOLDINGS (PVT) LTD,EVON,CDBOX,UNSPECIFIED,DARK BROWN,60,ML,60.00 ML,202203
53868,PURE DALE KIRITHE FULL CREAM MILK POWDER WITH ADDED TEA & SUGAR 400 GM CDBOX,9,MILK POWDER,ANODS COCOA PVT LTD,PUREDALE KIRITHE,CDBOX,,,400,GM,400.00 GM,202203
53869,KHOMBA BABY SOAP KOHOMBA WITH COCONUT MILK & ALOE VERA 90 GM CDBOX,13,TOILET SOAP,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,CDBOX,KOHOMBA/COCONUT MILK/ALOE.,,90,GM,90.00 GM,202203
53870,VELVET MOISTUREBOOST & VITAMIN COMPLEX SANDALWOOD & OLIVE OIL SOAP 95 GM EWRPK,13,TOILET SOAP,HEMAS MARKETING,VELVET,EWRPK,SANDALWOOD & OLIVE OIL,,95,GM,95.00 GM,202203
53871,VELVET MOISTUREBOOST & VITAMIN COMPLEX HONEY & YOGHURT EXTRACT SOAP 95 GM EWRPK,13,TOILET SOAP,HEMAS MARKETING,VELVET,EWRPK,HONEY & YOGHURT,,95,GM,95.00 GM,202203
53872,VELVET MOISTUREBOOST & VITAMIN COMPLEX MILK EXTRACT & ALMOMD SOAP 95 GM EWRPK,13,TOILET SOAP,HEMAS MARKETING,VELVET,EWRPK,MILK & ALMOND,,95,GM,95.00 GM,202203
53873,DASH 3 IN 1 SUPER DETERGENT POWDER CITRUS BLAST 950 GM PLPCH,15,WASHING POWDER,MULTI CHEMI INTERNATIONAL LTD,DASH,PLPCH,UNSPECIFIED,,950,GM,950.00 GM,202203
53874,VASELINE (USL) NEW ICE COOL HYDRATION VASELINE JELLY GEL CREAM 100 ML PLBOT,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,VASELINE,PLBOT,UNSPECIFIED,,100,ML,100.00 ML,202203
53875,MAGGI FAMILY MEAL PACK WITH CALCIUM 335 GM PLPCH,24,NOODLES,NESTLE LANKA,MAGGI,PLPCH,,BULK,335,GM,335.00 GM,202203
53876,BABY CHERAMY NELLI & JASMINE MOISTURIZES & CARES BABY SHAMPOO 100 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,BABY CHERAMY,PLBOT,,,100,ML,100.00 ML,202203
53877,BABY CHERAMY HONEY & MILK PROTEIN BABY SHAMPOO FOR SOFT HAIR 100 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,BABY CHERAMY,PLBOT,,,100,ML,100.00 ML,202203
53878,DABULU CHILLI PIECES 50 GM PLPCH,28,COOKING AIDS,DABULU (PVT) LTD,DABULU,PLPCH,CHILLI FLAKES,,50,GM,50.00 GM,202203
53879,ATASO - DRAWING BOOK (A4) 40 PGS - 1 NO,39,STATIONERY,ATASO BOOKS MANUFACTURING COMPANY,ATASO,,40,A4,1,NO,1.00 NO,202203
53880,SUNLIGHT WITH REAL LEMON 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,SUNLIGHT,EWRPK,LEMON,,110,GM,110.00 GM,202203
53881,GOLD 3 IN 1 FACE CREAM POWER PROTECT VIT. B5 B3 E & SUN PROTECTION 25 GM PLTUB,19,CREAMS & LOTIONS,HEMAS MARKETING,GOLD,PLTUB,UNSPECIFIED,,25,GM,25.00 GM,202203
53882,VIM WITH REAL LIME JUICE DISHWASH LIQUID (TURBO) PLBOT 500 ML + SAVE RS 27,21,HOUSEHOLD CLEANERS,UNILEVER SRI LANKA LTD,VIM,PLBOT,,LIQUID,500,ML,500.00 ML,202203
53883,BABY CHERAMY FRUITY FUN COLOGNE SPRAY 100 ML PLBOT,30,PERFUMES/COLOGNES,HEMAS MARKETING,BABY CHERAMY,PLBOT,,,100,ML,100.00 ML,202203
53884,PEARS GALAXY STAR BABY COLOGNE 100 ML PLBOT,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202203
53885,PEARS FLOWER FAIRY BABY COLOGNE 100 ML PLBOT,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202203
53886,KHOMBA RATHMAL BABY CREAM 50 ML PLBOT,19,CREAMS & LOTIONS,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,PLBOT,RATHMAL,,50,ML,50.00 ML,202203
53887,KHOMBA RATHMAL BABY CREAM 100 ML PLBOT,19,CREAMS & LOTIONS,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,PLBOT,RATHMAL,,100,ML,100.00 ML,202203
53888,VIM DIYARA LIME SMART PACK 100 ML PLPCH,21,HOUSEHOLD CLEANERS,UNILEVER SRI LANKA LTD,VIM,PLPCH,,LIQUID,100,ML,100.00 ML,202203
53889,MAXINE N-C PAINT THINNER - 375 ML GLBOT,38,WOOD CARE,D & G HOLDINGS,MAXINE N-C THINNER,GLBOT,,,375,ML,375.00 ML,202203
53890,BMC WOOD PRESERVATIVE - CLEAR 2 L PLCAN,38,WOOD CARE,BADDEGAMA MULTI CHEMICAL,BMC,PLCAN,,,2000,ML,2000.00 ML,202203
53891,BMC WOOD PRESERVATIVE - CLEAR 4 L PLCAN,38,WOOD CARE,BADDEGAMA MULTI CHEMICAL,BMC,PLCAN,,,4000,ML,4000.00 ML,202203
53892,BMC WOOD PRESERVATIVE - CLEAR 750 ML GLBOT,38,WOOD CARE,BADDEGAMA MULTI CHEMICAL,BMC,GLBOT,,,750,ML,750.00 ML,202203
53893,BABY CHERAMY COOL SPLASH COLOGNE SPRAY 100 ML PLBOT,30,PERFUMES/COLOGNES,HEMAS MARKETING,BABY CHERAMY,PLBOT,,,100,ML,100.00 ML,202203
53894,SIGNAL STRONG TEETH NEW FORMULA WITH ENHA. CAVITY PROTE. CDBOX 200 GM + SAVE RS 41,27,TOOTHPASTE,UNILEVER SRI LANKA LTD,SIGNAL STRONG TEETH,CDBOX,,,200,GM,200.00 GM,202203
53895,VASELINE (USL) NEW ICE COOL HYDRATION VASELINE JELLY GEL CREAM 200 ML PLBOT,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,VASELINE,PLBOT,UNSPECIFIED,,200,ML,200.00 ML,202203
53896,SERA CURRY POWDER 500 GM PLPCH,28,COOKING AIDS,CONVENIENCE FOODS (LANKA) PLC,SERA,PLPCH,CURRY,,500,GM,500.00 GM,202203
53897,COOK BRAND NOODLES 400 GM PLPCH,24,NOODLES,IMPORTED,COOK BRAND,PLPCH,,BULK,400,GM,400.00 GM,202203
53898,J-CHEM (NC) SANDING SEALER - CLEAR - 500 ML,38,WOOD CARE,JAT HOLDINGS,J-CHEM,PLCAN&TIN,,,500,ML,500.00 ML,202203
53899,J-CHEM (NC) SANDING SEALER - CLEAR - 1 L,38,WOOD CARE,JAT HOLDINGS,J-CHEM,PLCAN&TIN,,,1000,ML,1000.00 ML,202203
53900,J-CHEM (NC) SANDING SEALER - CLEAR - 5 L,38,WOOD CARE,JAT HOLDINGS,J-CHEM,PLCAN&TIN,,,5000,ML,5000.00 ML,202203
53907,SAYERLACK PU HARDENER FOR WATERBORNE LACQUER - 100 GM,38,WOOD CARE,JAT HOLDINGS,SAYERLACK,PLBOT,,,100,GM,100.00 GM,202203
53915,J-CHEM (NC) WOOD STAIN - 4 L PLCAN,38,WOOD CARE,JAT HOLDINGS,J-CHEM,PLCAN,,,4000,ML,4000.00 ML,202203
53916,J-CHEM (NC) SANDING SEALER - PIGMENTS (COLOUR/STAIN) - 500 ML,38,WOOD CARE,JAT HOLDINGS,J-CHEM,PLCAN&TIN,,,500,ML,500.00 ML,202203
53917,J-CHEM (NC) SANDING SEALER - PIGMENTS (COLOUR/STAIN) - 1 L,38,WOOD CARE,JAT HOLDINGS,J-CHEM,PLCAN&TIN,,,1000,ML,1000.00 ML,202203
53919,SAYERLACK WB SELF SEALER FOR INTERIOR GLOSS (31% - 59%) - 500 ML,38,WOOD CARE,JAT HOLDINGS,SAYERLACK - INTERIOR SEMI GLOSS,PLCAN&TIN,,,500,ML,500.00 ML,202203
53920,SAYERLACK WB SELF SEALER FOR INTERIOR GLOSS (31% - 59%) - 1 L,38,WOOD CARE,JAT HOLDINGS,SAYERLACK - INTERIOR SEMI GLOSS,PLCAN&TIN,,,1000,ML,1000.00 ML,202203
53921,SAYERLACK WB SELF SEALER FOR INTERIOR GLOSS (31% - 59%) - 2.5 L,38,WOOD CARE,JAT HOLDINGS,SAYERLACK - INTERIOR SEMI GLOSS,PLCAN&TIN,,,2500,ML,2500.00 ML,202203
53922,SAYERLACK WB SELF SEALER FOR INTERIOR GLOSS (31% - 59%) - 5 L,38,WOOD CARE,JAT HOLDINGS,SAYERLACK - INTERIOR SEMI GLOSS,PLCAN&TIN,,,5000,ML,5000.00 ML,202203
53924,MASTERS WB EX-PRIMER FOR INTERIOR & EXTERIOR - 500 ML (WB BASE COAT),38,WOOD CARE,JAT HOLDINGS,MASTERS BASE COAT,TIN,,,500,ML,500.00 ML,202203
53925,MASTERS WB EX-PRIMER FOR INTERIOR & EXTERIOR - 1 L (WB BASE COAT),38,WOOD CARE,JAT HOLDINGS,MASTERS BASE COAT,TIN,,,1000,ML,1000.00 ML,202203
53926,MASTERS WB EX-PRIMER FOR INTERIOR & EXTERIOR - 4 L (WB BASE COAT),38,WOOD CARE,JAT HOLDINGS,MASTERS BASE COAT,TIN,,,4000,ML,4000.00 ML,202203
53927,MASTERS PU TOP COAT CLEAR - SEMI GLOSS - 500 ML,38,WOOD CARE,JAT HOLDINGS,MASTERS,PLCAN,,,500,ML,500.00 ML,202203
53929,MASTERS PU TOP COAT CLEAR - SEMI GLOSS - 5 L,38,WOOD CARE,JAT HOLDINGS,MASTERS,PLCAN,,,5000,ML,5000.00 ML,202203
53932,J-CHEM POLYURETHANE VARNISH - STAIN GLOSS - 500 ML,38,WOOD CARE,JAT HOLDINGS,J-CHEM,TIN,,,500,ML,500.00 ML,202203
53933,J-CHEM POLYURETHANE VARNISH - STAIN GLOSS - 1 L,38,WOOD CARE,JAT HOLDINGS,J-CHEM,TIN,,,1000,ML,1000.00 ML,202203
53934,J-CHEM POLYURETHANE VARNISH - STAIN GLOSS - 4 L,38,WOOD CARE,JAT HOLDINGS,J-CHEM,TIN,,,4000,ML,4000.00 ML,202203
53936,HE (EMAMI INDO) ON THE GO POWER POCKET PERFUME 180 ML PLBOT (EMAMI INDO),30,PERFUMES/COLOGNES,EMAMI INDO LANKA PVT LTD,HE,PLBOT,,,180,ML,180.00 ML,202203
53937,MIYAMI MILK SHORTIES 200 GM PLPCH,6,BISCUITS,MIYAMI BISCUIT & SNACKS MNFT,MIYAMI MILK SHORTIES,PLPCH,,,200,GM,200.00 GM,202204
53938,DIANA TEA TIME 180 GM CDBOX,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA TEA TIME,CDBOX,,,180,GM,180.00 GM,202204
53939,USWATTE REAL CREAM CRACKER ORIGINAL 490 GM PLPCH,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE REAL CREAM CRACKER,PLPCH,,,490,GM,490.00 GM,202204
53940,RITZBURY NIK NAK CHOCOLATE COATED WAFER 10 GM PLPCH,8,MILK CHOCOLATES,CEYLON BISCUITS LIMITED,RITZBURY NIK NAK,PLPCH,WAFER,,10,GM,10.00 GM,202204
53941,ZESTA RED TEA BOPF 195 GM PLPCH,12,TEA,SUNSHINE COUNSUMER LANKA LTD,ZESTA,PLPCH,,,195,GM,195.00 GM,202204
53942,WST TEA TALAWAKELLE 50 GM PLPCH,12,TEA,WEERASINGHE TEA,WST,PLPCH,,,50,GM,50.00 GM,202204
53943,DAILY LIFE JELLY YOGHURT 80 ML PLCUP,17,YOGHURT,THARUKA DAIRY PRODUCTS,DAILY LIFE,PLCUP,JELLY,,80,ML,80.00 ML,202204
53944,GALOYA WITHANAGE SET YOGHURT 80 ML PLCUP (GALOYA VISHWA),17,YOGHURT,GALOYA VISHWA PRODUCTS,WITHANAGE,PLCUP,REGULER,,80,ML,80.00 ML,202204
53945,MACLEE CHOCOLATE CREAM 360 GM PLPCH,6,BISCUITS,MANCHESTER FOODS (PVT) LTD,MACLEE CHOCOLATE CREAM,PLPCH,,,360,GM,360.00 GM,202204
53946,KANDOS KSSUPER SSUPER CHOC REGULAR CHOCO COATED BISCUITS 116 GM CDBOX,8,MILK CHOCOLATES,CEYLON CHOCOLATES,SSUPER CHOC,CDBOX,BISCUITS,,116,GM,116.00 GM,202204
53947,FADNA GREEN TEA-(2G * 18) TEA BAGS 36 GM CDBOX,12,TEA,FOOD & NATURE (PVT) LTD,FADNA,CDBOX,,,36,GM,36.00 GM,202204
53948,LAOJEE BROOKE BOND 200 GM PLPCH + 80 PGS EXERCISE BOOK PLPCH,12,TEA,UNILEVER LIPTON CEYLON LTD,LIPTON LAOJEE,PLPCH,,,200,GM,200.00 GM,202204
53949,ABHA 21 GM HERBAL BLACK NATURAL BLACK HAIR COLOR PWDR NINE HERBS AMMONIA FREE PLPCH,33,HAIR DYE,GODREJ HOUSEHOLD PRODUCTS (PVT) LTD,ABHA,PLPCH,HENNA,BLACK,21,GM,21.00 GM,202204
53950,ABHA 10 GM HERBAL BLACK HENNA HAIR COLOR POWDER + HAIR CLIP PLPCH,33,HAIR DYE,GODREJ HOUSEHOLD PRODUCTS (PVT) LTD,ABHA,PLPCH,HENNA,BLACK,10,GM,10.00 GM,202204
53951,COSMO HERBS HIBISCUS GLOWING & SILKY SOFT SKIN SOAP 75 GM EWRPK,13,TOILET SOAP,4 EVER SKIN NATURALS (PVT) LTD,COSMO HERBS,EWRPK,HIBISCUS,,75,GM,75.00 GM,202204
53952,BABY CHERAMY FLORAL EX.VIT.E MILK BABY SOAP CDBOX (75*5) 375 GM + SAVE RS 44,13,TOILET SOAP,HEMAS MARKETING,BABY CHERAMY,CDBOX,FLORAL / MILK / VITAMINE E,,375,GM,375.00 GM,202204
53953,POND'S (USL) BRIGHT BEAUTY SPOT-LESS GLOW DAY CREAM CDBOX 23 GM + SAVE RS 40,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,POND'S,CDBOX,UNSPECIFIED,,23,GM,23.00 GM,202204
53954,NEW SUNLIGHT LAUNDRY SOAP SAKURA FRAGRANCE 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,SUNLIGHT,EWRPK,SAKURA,,110,GM,110.00 GM,202204
53955,"DOVE HAIR NUTRITIVE SOLU. INTEN. REPAIR CONDITIONER FOR DAMAGED, FRIZZY HAIR PLBOT 180 ML + SAVE RS 45",26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202204
53956,LAKMUTHU CHILLI POWDER 50 GM PLPCH,28,COOKING AIDS,LAKMUTHU FOOD PRODUCTS,LAKMUTHU,PLPCH,CHILLI POWDER,,50,GM,50.00 GM,202204
53957,NUTRILINE 150 GM CDBOX GRAIN BERRY NATURAL STRAWBERRY FLAVOURED CENTERFILLED,34,BREAKFAST CEREALS,CEYLON BISCUITS LIMITED,NUTRILINE GRAIN BERRY,CDBOX,,,150,GM,150.00 GM,202204
53958,SUPER WHITE DISH KING LEMON 100 GM PLPCH,21,HOUSEHOLD CLEANERS,SUPER WHITE LANKA PVT LTD,SUPER WHITE,PLPCH,,BAR,100,GM,100.00 GM,202204
53959,PEARS SWEET PRINCESS BABY COLOGNE 100 ML PLBOT,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202204
53960,PURELAC NC THINNER HIGH GLOSS - 180 ML GLBOT,38,WOOD CARE,PURELAC COATINGS (PVT)LTD,PURELAC NC THINNER,GLBOT,,,180,ML,180.00 ML,202204
53961,CALIN WHITE BEAUTY SOAP WITH NATURAL MOISTURIZER 80 GM CDBOX,13,TOILET SOAP,DELMAR LANKA PVT LTD,CALIN,CDBOX,UNSPECIFIED,,80,GM,80.00 GM,202204
53962,WONDERLIGHT LEMON LAUNDRY BAR 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,WONDERLIGHT,EWRPK,LEMON,,110,GM,110.00 GM,202204
53963,SIGNAL HERBAL NATURE ESSENTIALS WITH CLOVE OIL & MUNAMAL POTHU CDBOX 40 GM + SAVE RS 7,27,TOOTHPASTE,UNILEVER SRI LANKA LTD,SIGNAL HERBAL,CDBOX,,,40,GM,40.00 GM,202204
53964,VASELINE (USL) NEW ICE COOL HYDRATION VASELINE JELLY GEL CREAM 400 ML PLBOT,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,VASELINE,PLBOT,UNSPECIFIED,,400,ML,400.00 ML,202204
53965,SERA ROASTED CURRY POWDER 100 GM PLPCH,28,COOKING AIDS,CONVENIENCE FOODS (LANKA) PLC,SERA,PLPCH,ROASTED CURRY,,100,GM,100.00 GM,202204
53966,SPEED ULTRA FINE - (BLUMINZ PVT LTD) - 0.7 BALL-BALLPOINT PEN - 1 NO,39,STATIONERY,BLUMINZ (PVT) LTD,SPEED ULTRA FINE,,,,1,NO,1.00 NO,202204
53967,SUNLAK N-C PAINT THINNER - 750 ML GLBOT,38,WOOD CARE,SUNLAK CHEMICALS,SUNLAK N-C THINNER,GLBOT,,,750,ML,750.00 ML,202204
53968,COBRA (SOLID ENT.) ORIGINAL EAU DE PARFUM 22 ML CDBOX,30,PERFUMES/COLOGNES,SOLID ENTERPRISES,COBRA,CDBOX,,,22,ML,22.00 ML,202204
53969,HAPPY ELIZA EAU DE PERFUME 22 ML CDBOX,30,PERFUMES/COLOGNES,SOLID ENTERPRISES,HAPPY ELIZA,CDBOX,,,22,ML,22.00 ML,202204
53970,COLOURAY - EXERCISE BOOK (A5) 80 PGS - 1 NO,39,STATIONERY,COLOURAY STATIONERY ESSENTIALS,COLOURAY,,80,A5,1,NO,1.00 NO,202205
53971,ABC NOMARKS HERBAL BEAUTY SOAP 50 GM CDBOX,13,TOILET SOAP,ABC HERBALS (PVT) LTD,NOMARKS,CDBOX,HERBAL,,50,GM,50.00 GM,202205
53972,DETTOL COOL UP TO 5? ANTIBACTERIAL COOLING SENSATION SOAP 110 GM EWRPK,13,TOILET SOAP,RECKITT BENCKISER (LANKA) LTD,DETTOL,EWRPK,UNSPECIFIED,,110,GM,110.00 GM,202205
53973,LIFEBUOY TOTAL 10 PURE OLIVE OIL SOAP EWRPK 100 GM + SAVE RS 10,13,TOILET SOAP,UNILEVER SRI LANKA LTD,LIFEBUOY,EWRPK,OLIVE OIL,,100,GM,100.00 GM,202205
53974,LIFEBUOY KOHOMBA AND ALOE VERA SOAP EWRPK (75*4) 300 GM + SAVE RS 40,13,TOILET SOAP,UNILEVER SRI LANKA LTD,LIFEBUOY,EWRPK,KOHOMBA & ALOEVERA,,300,GM,300.00 GM,202205
53975,JADE DETERGENT SOAP BUDGET PACK 120 GM EWRPK,16,WASHING SOAP,BLUE EARTH (PVT) LTD,JADE,EWRPK,UNSPECIFIED,,120,GM,120.00 GM,202205
53976,WOW HIGH POWER WITH FLORAL FRESH DETERGENT SOAP 100 GM EWRPK,16,WASHING SOAP,DASUN CONSUMER PRODUCT(PVT),WOW,EWRPK,FLORAL,,100,GM,100.00 GM,202205
53977,SUNLIGHT WITH NIL MANEL FRAGRANCE LAUNDRY BAR 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,SUNLIGHT,EWRPK,NIL MANEL,,110,GM,110.00 GM,202205
53978,SUNLIGHT CARE PEARLS LAUNDRY BAR 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,SUNLIGHT CARE,EWRPK,UNSPECIFIED,,110,GM,110.00 GM,202205
53979,SUNLIGHT LEMON & ROSE LAUNDRY BAR 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,SUNLIGHT,EWRPK,LEMON & ROSE,,110,GM,110.00 GM,202205
53980,NEW WONDERLIGHT JASMINE LAUNDRY BAR 110 GM EWRPK,16,WASHING SOAP,UNILEVER SRI LANKA LTD,WONDERLIGHT,EWRPK,JASMINE,,110,GM,110.00 GM,202205
53981,FAIRWAY WHITENING BODY LOTION 300 ML PLBOT,19,CREAMS & LOTIONS,CARE DISTRIBUTION,FAIRWAY,PLBOT,UNSPECIFIED,,300,ML,300.00 ML,202205
53982,KHOMBA BABY CREAM AVOCADO 50 ML PLBOT,19,CREAMS & LOTIONS,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,PLBOT,AVOCADO,,50,ML,50.00 ML,202205
53983,BABY CHERAMY NELLI & JASMINE MOISTURIZES & CARES BABY SHAMPOO 200 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,BABY CHERAMY,PLBOT,,,200,ML,200.00 ML,202205
53984,LAKPOSHA PRE COOKED CEREAL PLPCH 200 GM + FREE LAKPOSHA 80 GM (SAVE RS.50),34,BREAKFAST CEREALS,LAKMEE EXPORTS,LAKPOSHA,PLPCH,,,280,GM,280.00 GM,202205
53985,BABY CHERAMY PICHCHA AND WADAKAHA HERBAL SOAP 120 GM CDBOX,13,TOILET SOAP,HEMAS MARKETING,BABY CHERAMY,CDBOX,HERBAL,,120,GM,120.00 GM,202205
53986,PANDA BABY RATHMAL BABY SOAP CDBOX (75*4) 300 GM + SAVE RS 40,13,TOILET SOAP,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,CDBOX,RATHMAL,,300,GM,300.00 GM,202205
53987,NESTLE CERELAC INFANT MILK WITH RED RICE & MIK FROM 6 MONTH 225 GM CDBOX,18,INFANT/KIDS CEREALS,NESTLE LANKA,NESTLE CERELAC,CDBOX,,,225,GM,225.00 GM,202205
53988,EVA COTTON FEEL WINGS REGULAR PRESS ON 10 NO,25,SANITARY NAPKINS,ICL MARKETING,EVA,10NO,,,10,NO,10.00 NO,202205
53990,LAKPOSHA PRE COOKED CEREAL 80 GM PLPCH,34,BREAKFAST CEREALS,LAKMEE EXPORTS,LAKPOSHA,PLPCH,,,80,GM,80.00 GM,202205
53992,NEW NYLE (CAVINK.) NATU. BODY LOT. HYD. POWER FOR DRY SKIN 24HRS HYDRA. SAND. + VITA. E 200 ML PLBOT,19,CREAMS & LOTIONS,CAVINKARE PRIVATE LIMITED,NYLE,PLBOT,SANDLE+ VITAMIN E,,200,ML,200.00 ML,202205
53993,"BABY CHERAMY ALMOND OIL,VITAMIN E,MILK BABY SOAP CDBOX (75*5) 375 GM + SAVE RS 150",13,TOILET SOAP,HEMAS MARKETING,BABY CHERAMY,CDBOX,"ALMOND.VIT E,MILK",,375,GM,375.00 GM,202205
53994,SHALIGHT (PREMIX INDUSTRIES) 2 IN 1 LEMON & ROSE DETERGENT POWDER 1000 GM PLPCH,15,WASHING POWDER,PREMIX INDUSTRIES,SHALIGHT,PLPCH,LEMON & ROSE,,1000,GM,1000.00 GM,202205
53995,MAWELI CHILLI POWDER 250 GM PLPCH,28,COOKING AIDS,MAWELI FOODS PRODUCTS,MAWELI,PLPCH,CHILLI POWDER,,250,GM,250.00 GM,202205
53996,GOYA ENCHANTING CARNATION BODY LOTION 100 ML PLBOT,19,CREAMS & LOTIONS,HEMAS MARKETING,GOYA,PLBOT,JASMINE,,100,ML,100.00 ML,202205
