PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202312,1,68135670,11101010200,1702536742040,29,UNILEVER LIPTON CEYLON LTD,COMFORT,COMFORT/MORNING FRESH/FABRIC CONDITIONER/210/ML/PLBOT/+ SAVE RS.90,300,210 ML,PLBOT,,1702536742040-unilever lipton ceylon ltd-comfort#3.png
202312,5,13001,729050001,1702543635107,36,JAT HOLDINGS,HARRIS ULTIMATE,"HARRIS/1.5/""/ULTIMATE WALLS & CELLING PAINTS FASTER/CDBOX",0,"1.5""","CDBOX ",No Stocks,1702536742040-unilever lipton ceylon ltd-comfort#3.png
202312,5,12148,88050008,1702717355063,38,STAR PAINT INDUSTRIES,STARLAC,STARLAC/750/ML/GBT/WOOD STAIN,1350,750 ML,GBT,,1702717355063-star paint industries-starlac#3.png
202312,1,8157913,43201010013,1702716212869,34,NUTRINNOVATE LANKA,QUICK OATS,"NUTRINNOVATE / AUSTRALIA' S / QUICK OATS WITH NATURAL STRAWBERRY FLAVOR/ 250GM ",895,250GM,"CDBOX ",,1702716212869-nutrinnovate lanka-quick oats#3.png
202312,5,15257,638050002,1702701117040,37,LANKEM CEYLON PLC,ROBBIALAC PREMIUM,"ROBBIALAC/1/L/PLBUCKET/WEATHERCOAT EXTERIOR EMULSION COLOURS ",4500,1 L,PLBUCKET,Invoices not available,1702701117040-lankem ceylon plc-robbialac premium#3.png
202312,1,70833193,11101010096,1702448226412,19,UNILEVER SRI LANKA LTD,POND'S,POND'S/(USL)/BRIGHT BEAUTY/SPOT-LESS GLOW DAY CREAM/15/GM/CDBOX,365,15 G,CDBOX,,1702448226412-unilever sri lanka ltd-pond-s#3.png
202312,1,113828688,12208010004,1702533741627,25,PROCTER & GAMBLE LANKA,WHISPER,WHISPER/15/NO/PLPCH/ULTRA CLEAN 3 SMART LAYERS + SAVE 210,650,15NO,PLPCH,Invoices not available,1702533741627-procter - gamble lanka-whisper#3.png
202312,1,113828688,12208010004,1702613941848,26,UNILEVER SRI LANKA LTD,TRESEMME,TRESEMME/180/ML/PLBOT/SULPHATE FREE PRO PROTECT WITH MOROCCAN ARGAN OIL SHAMPOO,2210,180ML,PLBOT,Invoices not available,1702613941848-unilever sri lanka ltd-tresemme#3.png
202312,1,113828688,12208010004,1702621644505,19,JANET LANKA PVT LTD,JANET AYURUVEDA,"JANET AYURVEDA/225/ML/PLTUB/ORANGE C EXTRA MILD BLEACHING CREAM ",1850,225ML,PLBOT,Invoices not available,1702621644505-janet lanka pvt ltd-janet ayuruveda#3.png
202312,1,113828688,12208010004,1702541249043,33,BELLOSE LANKA LTD,BELLOSE,BELLOSE/60/ML/CDBOX/HAIR COLOR KERATIN CARE 4.0 MEDIUM BROWN,1750,60ML,CDBOX,Invoices not available,1702541249043-bellose lanka ltd-bellose#3.png
202312,1,113828688,12208010004,1702618433263,19,AYU PHARMA & NEUTRA,NAIVEHERBS,NAIVEHERBS/30/GM/CDBOX/ALOE MORINGA MOISTURIZER,0,30GM,CDBOX,Delete the Item,1702618433263-ayu pharma - neutra-naiveherbs#3.png
202312,1,113828688,12208010004,1702622291151,19,HERB LINE - SRI LANKA,HERB LINE,HERB LINE/300/ML/PLBOT/VENIVEL AND WILD TURMERIC BODY LOTION WITH PINDA TAILAM,985,300ML,PLBOT,Invoices not available,1702622291151-herb line - sri lanka-herb line#3.png
202312,1,113828688,12208010004,1702618519478,19,AYU PHARMA & NEUTRA,NAIVEHERBS,NAIVEHERBS/30/GM/CDBOX/ALOE MORINGA SOOTHING MOISTURIZER,790,30GM,CDBOX,Invoices not available,1702618519478-ayu pharma - neutra-naiveherbs#3.png
202312,1,113828688,12208010004,1702622089350,19,HERB LINE - SRI LANKA,HERB LINE,HERB LINE/200/ML/PLBOT/SAFFRON NATURAL FAIRNESS BODY LOTION WITH SAFFR & KUMKUMADI TAILAM,1075,200ML,PLBOT,No Purchases,1702622089350-herb line - sri lanka-herb line#3.png
202312,1,113828688,12208010004,1702619707188,19,JA BEAUTY CARE (PVT) LTD,GOLDEN TOUCH,GOLDEN TOUCH/20/GM/CDBOX/WOMEN PIMPLE CARE CREAM FOR ALL TYPES OF SKIN,2125,20GM,CDBOX,Invoices not available,1702619707188-ja beauty care -pvt- ltd-golden touch#3.png
202312,1,113828688,12208010004,1702630004472,19,4 EVER SKIN NATURALS (PVT) LTD,4 EVER,4 EVER/200/ML/PLBOT/SOFT SILKY SOOTHES & NOURISHES OLIVE BRIGHTENING BODY MILK,560,200ML,PLBOT,Invoices not available,1702630004472-4 ever skin naturals -pvt- ltd-4 ever#3.png
202312,1,8162890,19769010002,1702703631746,39,RICHARD TRADING CO (PVT) LTD,RICHARD,"RICHARD S.A.P RULED 80PAGES ",155,"80 PAGES ",1NO,,1702703631746-richard trading co -pvt- ltd-richard#3.png
202312,1,8162890,19769010002,1702704734233,12,EKATERRA CEYLON( PVT) LTD,"LAOJEE ",LAOJEE PURE CEYLON 50GM( SAVE 25),130,50GM,"PLPCH ",,1702704734233-ekaterra ceylon- pvt- ltd-laojee #3.png
202312,1,8162890,19769010002,1701937860484,21,"LFO HOLDING (PVT) LTD ",NEWLINK,NEWLINK SUPER CLEAN DISH WASHING BAR /WITH POWER OF LIME/ 100GM,65,100GM,EWRPK,,1702704734233-ekaterra ceylon- pvt- ltd-laojee #3.png
202312,1,8162890,19769010002,1702704996004,10,"GAMAGE PRODUCTS ","GAMAGE ",GAMAGE TIKIRI SOYA MEAT 40GM,60,40GM,"PLPCH ",,1702704996004-gamage products -gamage #3.png
202312,1,10664040,62301010007,1702620324843,13,DELMAR LANKA PVT LTD,"CALIN ",CALIN /75G/CD BOX/TEEN SOAP WITH VENIVEL,90,75G,CD BOX,,1702620324843-delmar lanka pvt ltd-calin #3.png
202312,1,10664040,62301010007,1702624550526,13,RECKITT BENCKISER (LANKA) LTD,DETTOL,DETTOL/100G×3/EWEPK/PROSKIN /+SAVE 100,530,100G×3,EWEPK,,1702624550526-reckitt benckiser -lanka- ltd-dettol#3.png
202312,2,39607039,12103020028,1702535730129,5,MINTAGE AQUA (PVT) LTD,MINTAGE,"MINTAGE/1000/ML/PBT/BOTTLED DRINKING WATER ",130,1000 ML,PBT,,1702535730129-mintage aqua -pvt- ltd-mintage#3.png
202312,2,84402798,11107020036,1702617732717,2,"TANGO MARKETING SERVICES ","TANGO ",TANGO/190ML/GBT/CHOCOLATE DRINK,120,190ML,GBT,,1702617732717-tango marketing services -tango #3.png
202312,2,84402798,11107020036,1702617338555,2,"TANGO MARKETING SERVICES ","TANGO ","TANGO/190ML/GBT/FALUDA DRINK ",120,190ML,GBT,,1702617338555-tango marketing services -tango #3.png
202312,1,35552237,61402010003,1702532654258,10,WIJITHA GROUP OF COMPANIES (PVT)LTD,WIJI SOYA,WIJISOYA/FAT FREE/250 GM/PLPCH,220,250,PLPCH,,1702532654258-wijitha group of companies -pvt-ltd-wiji soya#3.png
202312,1,8169920,22187010001,1702627443417,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR/450/GM/CDBOX/FULL MILK POWDER/50GM FREE/SAVE 135,1080,450GM,"CDBOX ",,1702627443417-fonterra brands lanka -pvt-ltd-anchor#3.png
202312,1,131554060,21307010009,1702612948213,28,NIKADO CO.LTD,NIKADO,"NIKADO \250\G\PLCUP \GORAKA PASTE ",250,"250G ","PLCUP ",,1702612948213-nikado co-ltd-nikado#3.png
202312,1,131554060,21307010009,1702615332106,19,IMPORTED,ROUSHUN,ROUSHUN \180\ML\PLTUB \SUNBLOCK CREAM WITH VITAMIN E SPF UV 40,2450,"180ML ","PLTUB ",,1702615332106-imported-roushun#3.png
202312,1,131554060,21307010009,1702615053769,19,MUCRO PHARMACEUTICALS,"MRYU ","MRYU\90\G\CDBOX \AFTER SUN CREAM DAILY USE MOISTURISIZER EXTRA COOLING FOR ALL SKIN TYPES ",1400,"90G ","CDBOX ",,1702615053769-mucro pharmaceuticals-mryu #3.png
202312,1,133671797,21094010001,1701842857970,15,"NEW LINK DIGITAL MEDIA PVT LTD ",NEWLINK,NEWLINK/500/GM/PLPCH/SUPER CLEAN WASHING POWDER/,220,500 GM,"PLPCH ",,1702615053769-mucro pharmaceuticals-mryu #3.png
202312,1,101753738,19781010002,1702627977627,17,REAL MILK PRODUCTS,REAL YOGHURT,REAL YOGHURT SET YOGHURT 80 ML,7,80 ML,CUP,,1702627977627-real milk products-real yoghurt#3.png
202312,1,17905298,20371010001,1702631304955,16,UHRDC BADULLA,WANITHA,WANITHA/150G/POUCH /LEMON FRESH,120,150G,"POUCH ",,1702631304955-uhrdc badulla-wanitha#3.png
202312,1,50505320,13783010001,1702617815496,6,MM FOODS (PVT) LTD,BAKER SMASH,BAKER SMASH/175/GM/PLPCH/MILK SHORTIES,165,175GM,PLPCH,,1702617815496-mm foods -pvt- ltd-baker smash#3.png
202312,1,135836449,62402010008,1702623267287,21,ANTLER INDUSTRIES (PVT) LTD,BRITOL,BRITOL BLISS DISHWASHING LIQUID WITH LIME FRESH PLBOT 500 ML + BLISS DISH WASH BAR FREE,410,500 ML,PLBOT,,1702623267287-antler industries -pvt- ltd-britol#3.png
202312,1,118266045,20271010002,1702616639645,28,RASAMUTHU FOOD PRODUCTS,"RASAMUTHU ","RASAMUTHU /20G/POUCH PACK /MEET CURRY POWDER ",50,20G,"POUCH PACK ",,1702616639645-rasamuthu food products-rasamuthu #3.png
202312,1,118266045,20271010002,1702618370763,31,NEW DIOMD LANKA PVT,COOL,"COOL/100G/CD BOX/STRAWBERRY JELLY ",230,100G,CD BOX,,1702618370763-new diomd lanka pvt-cool#3.png
202312,1,118266045,20271010002,1702616116964,28,MADUMALI PRODUCTS,"MADUMALI ","MADUMALI /50/POUCH PACK /TURMERIC POWDER ",120,50G,"POUCH PACK ",,1702616116964-madumali products-madumali #3.png
202312,1,119501008,71401010002,1702535020269,10,LAKMEE EXPORTS,LAKMEE,"LAKMEE SOY/50/GM/PLPCH/BUDDY CHICKEN FLAVOUR ",80,50 GM,PLPCH,,1702535020269-lakmee exports-lakmee#3.png
202312,1,119501008,71401010002,1702532356618,13,NATURE'S BEAUTY CREATIONS LTD,MISUMI,MISUMI/90/GM/EWRPK/KIYO BEAUTY SOAP/SAVE 10 RS,175,90 GM,EWRPK,,1702532356618-nature-s beauty creations ltd-misumi#3.png
202312,1,119501008,71401010002,1702533463515,28,"JDK FOOD PRODUCTS ",J.D.K FOODS,"J.D.K FOODS/1000/GM/PLPCH/CURRY POWDER ",1800,1000 GM,PLPCH,,1702533463515-jdk food products -j-d-k foods#3.png
202312,1,119501008,71401010002,1702531378138,13,HEMAS MARKETING,VELVET,VELVET/70/GM/EWRPK/CUTIE MOISTUREBOOST & VITAMIN COMPLEX ROSE & DRAGON FRUIT/SAVE 5 RS,125,70 GM,EWRPK,,1702531378138-hemas marketing-velvet#3.png
202312,1,119501008,71401010002,1702536780102,23,FONTERRA BRANDS LANKA (PVT)LTD,RATTHI MILK'N MALT,RATTHI/28/GM/PLPCH/MILK 'N MALT/SAVE 10 RS,60,28 GM,PLPCH,,1702536780102-fonterra brands lanka -pvt-ltd-ratthi milk-n malt#3.png
202312,1,119501008,71401010002,1702533572899,28,RENUKA FOODS,RENUKA FOOD,"RENUKA FOOD/1000/GM/PLPCH/CHILLI POWDER ",2300,1000 GM,PLPCH,,1702533572899-renuka foods-renuka food#3.png
202312,1,119501008,71401010002,1702535264354,10,LAKMEE EXPORTS,LAKMEE,"LAKMEE SOY/50/GM/PLPCH/BUDDY POLOS FLAVOUR ",80,50 GM,PLPCH,,1702535264354-lakmee exports-lakmee#3.png
202312,5,10261,53050002,1702538377735,37,"CAUSEWAY PAINTS LANKA PVT LTD ",CAUSEWAY CHAMP,"CAUSEWAY/1/L/WEATHER PRODUCTION/PAINT/COLOUR ",2200,1L,PLTUB,,1702538377735-causeway paints lanka pvt ltd -causeway champ#3.png
202312,5,10261,53050002,1702539683467,38,"CAUSEWAY PAINTS LANKA PVT ","CAUSEWAY KENLUX ",CAUSEWAY/1/L/GENERAL PURPOSE VARNISH GLOSS/TIN,2450,1L,TIN,,1702539683467-causeway paints lanka pvt -causeway kenlux #3.png
202312,5,10261,53050002,1702539907575,38,"CAUSEWAY PAINTS LANKA PVT ","CAUSEWAY KENLUX ",CAUSEWAY/500/ML/KENLUX /GENERAL PURPOSE VARNISH GLOSS/TIN,1350,500ML,TIN,,1702539907575-causeway paints lanka pvt -causeway kenlux #3.png
202312,5,10261,53050002,1702543635107,36,JAT HOLDINGS,HARRIS ULTIMATE,"HARRIS/1.5/""/ULTIMATE WALLS & CELLING PAINTS FASTER/CDBOX",500,"1.5""","CDBOX ",,1702543635107-jat holdings-harris ultimate#3.png
202312,5,11715,64050015,1702364355719,37,ST.ANTHONY'S MINERALS & COATINGS (PVT)LTD,SF-ECO WHITE,"SF-ECO WHITE/10/L/PLCAN  /BRILLIANT WHITE EMULSION FOR INTERIOR WALLS ",3331,10L,"PLCAN ",,1702364355719-st-anthony-s minerals - coatings -pvt-ltd-sf-eco white#3.png
202312,1,48916589,31201010010,1702545369732,8,"CEYLON CHOCOLATES ","KANDOS ",KANDOS/4/G/FLWRP/CHOCO BUDDY/MILK CHOCO WITH PEANUT,10,4G,FLWRP,,1702545369732-ceylon chocolates -kandos #3.png
202312,1,48916589,31201010010,1702540579471,21,FLASH DETERGENT (PVT) LTD,FLASH,FLASH/650/G/PLBOT/SCORING POWER/DOUBLE ADVANTAGE,240,650G,PLPOT,,1702540579471-flash detergent -pvt- ltd-flash#3.png
202312,2,8859386,62301020001,1702537029797,5,SPRING FOOD (PVT) LTD,KINGS,"KINGS WATHR /500ML/PLOBT/BOTTLED DRINKING WATER ",90,500ML,PLOBT,,1702537029797-spring food -pvt- ltd-kings#3.png
202312,1,121288428,17738010002,1702535727555,13,4 EVER SKIN NATURALS (PVT) LTD,TIKI BABY,"TIKI BABY/75/GM/CDBOX/LUNUWILA/GENTLE BABY SOAP ",145,75 GM,"CDBOX ",,1702535727555-4 ever skin naturals -pvt- ltd-tiki baby#3.png
202312,4,558194,16074040001,1702453075332,3,JAYA FARM,JAYA,JAYA / FARM / 1KG / CHICKEN BOCKWURST,1650,1KG,"POUCH ",,1702453075332-jaya farm-jaya#3.png
202312,1,116141838,22177010001,1702543918557,39,RIO MARKETING (PVT) LTD,KIWI,KIWI/1/NO/BOOK/CR 160,460,1NO,BOOK,,1702543918557-rio marketing -pvt- ltd-kiwi#3.png
202312,1,8154716,14599010001,1702533954148,10,"HASENDHI PRODUCTS ",HFP CHUTTI,"HFP CHUTTI/40/GM/PLPCH/CURRY FLAVOUR ",70,"40GM ","PLPCH ",,1702533954148-hasendhi products -hfp chutti#3.png
202312,1,137428802,10319010001,1702528241301,21,RECKITT BENCKISER (LANKA) LTD,"LYSOL ",LYSOL / 450 / ML / PLBOT / ALL PURPOSE POWER CLEANER LEMON SQUEEZE,345,450ML,PLBOT,,1702528241301-reckitt benckiser -lanka- ltd-lysol #3.png
202312,1,137428802,10319010001,1702529195096,12,"P.M.M.&COMPANY ",DIAMOND,"DIAMOND / 500 / GM / PLPCH / HIGH QUALITY TEA ",975,500G,PLPCH,,1702529195096-p-m-m--company -diamond#3.png
202312,1,112787116,11101010037,1702533346637,13,DELMAR LANKA PVT LTD,CALIN,CALIN/75G/CDBOX/TEEN SOAP WITH VENIVEL,90,75G,CDBOX,,1702533346637-delmar lanka pvt ltd-calin#3.png
202312,1,112787116,11101010037,1702533551554,13,DELMAR LANKA PVT LTD,CALIN,CALIN/75G/CDBOX/TEEN SOAP WITH ROSEHIP,90,75G,CDBOX,,1702533551554-delmar lanka pvt ltd-calin#3.png
202312,1,125882318,53402010001,1702531836028,28,AMBEWELLA FOOD PRODUCTS,AMBEWELA,"AMBEWELA/50/GM/PLPCH/TURMERIC POWDER ",100,50GM,"PLPCH ",,1702531836028-ambewella food products-ambewela#3.png
202312,1,90109147,19233010001,1702539662957,15,"DEEPIKA PRODUCTS ",NEW SILVER LIGHT,NEW SILVER LIGHT CLEAN & FRESH LONG LASTING FRAGRACE DETERGENT POWDER 200GM,100,200GM,"PLPCH ",,1702539662957-deepika products -new silver light#3.png
202312,1,77771895,20308010001,1702530046935,12,"PUBUDU PRODUCTS ","PUBUDU ",PUBUDU/50/GM/PLPCH/ANYTIME TEA,90,50GM,PLPCH,,1702530046935-pubudu products -pubudu #3.png
202312,1,77771895,20308010001,1702529379679,28,RAJAGALA LANKA HOLDINS (PVT) LTD.,RAJAGALA,"RAJAGALA/50/GM/PLPCH/PEPPER POWDER ",170,50GM,PLPCH,,1702529379679-rajagala lanka holdins -pvt- ltd--rajagala#3.png
202312,1,77771895,20308010001,1702529792740,10,RAJAGALA LANKA HOLDINS (PVT) LTD.,RAJAGALA,RAJAGALA/100/GM/PLPCH/CHICKEN CURRY SOYA,150,100GM,PLPCH,,1702529792740-rajagala lanka holdins -pvt- ltd--rajagala#3.png
202312,1,77771895,20308010001,1702528974510,28,RAJAGALA LANKA HOLDINS (PVT) LTD.,RAJAGALA,"RAJAGALA/50/GM/PLPCH/TURMERIC POWDER ",150,50GM,PLPCH,,1702528974510-rajagala lanka holdins -pvt- ltd--rajagala#3.png
202312,1,245208,12208010022,1702535451104,30,AA PERFUMES,SO LOVE BLACK,"SO LOVE BLACK/22/ML/CD BOX/NATURAL SPRAY VAPORISATEUR ",280,22ML,CD BOX,New SKU,1702535451104-aa perfumes-so love black#3.png
202312,1,64549267,19263010004,1702442245111,14,UNILEVER SRI LANKA LTD,SIGNAL,SIGNAL /1NO/JUNIOR/KIDS,150,,NO1,,1702442245111-unilever sri lanka ltd-signal#3.png
202312,1,137937621,10037010001,1701927771792,12,EKATERRA CEYLON(PVT) LTD,"LIPTON ",LIPTON YELLOW LABEL BLACK TEA 180 GM CDBOX,725,180 GM,CDBOX,,1701927771792-ekaterra ceylon-pvt- ltd-lipton #3.png
202312,1,137937621,10037010001,1701926227580,28,LAKMINI PRODUCTS,LAKMINI,LAKMINI CHILLI PIECES 250 GM PLPCH,485,250 GM,PLPCH,,1701926227580-lakmini products-lakmini#3.png
202312,1,137937621,10037010001,1701926427041,28,LAKMINI PRODUCTS,LAKMINI,LAKMINI CHILLI POWDER 250 GM PLPCH,485,250 GM,PLPCH,,1701926427041-lakmini products-lakmini#3.png
202312,2,118568361,62302020006,1702450508822,5,MIRAGE FOOD PROTECT(PVT)LTD,"MIRAGE ",MIRAGE/1000/ML/PBT/BOTTLE  DRINKING WATER MIRAGE FOOD PROTECT(PVT)LTD/,130,1000ML,PBT,,1702450508822-mirage food protect-pvt-ltd-mirage #3.png
202312,2,39605402,95201020002,1702450060405,2,CARGILLS AGRIFOODS LTD,GARGILLS,CARGILLS/1000/ML/PET BOTTLE/KIST FUNFRUIT APPLE NECTAR/PRICE REDUCE/40,540,1000ML,"PET BOTTLE ",,1702450060405-cargills agrifoods ltd-gargills#3.png
202312,1,39366460,51101010005,1702441906974,20,FONTERRA BRANDS LANKA (PVT)LTD,"ANCHOR ",ANCHOR/350/GM/CDBOX/PEDIAPRO/MFGM/IRON OMEGA 3 & PREBIOTICS/STAGE 3/FOR 1-3 YEARS,1400,350 GM,"CDBOX ",,1702441906974-fonterra brands lanka -pvt-ltd-anchor #3.png
202312,1,8148478,12103080004,1702446509045,39,PACKSCO CEYLON PVT LTD,TEN,TEN/5/NO /PLPCH/MULTICOLOUR BALL PENS 5 PACK,125,5 NO,"PLPCH ",,1702446509045-packsco ceylon pvt ltd-ten#3.png
202312,1,118491110,12915010001,1702451384115,6,KING'S GLOBAL CEYLON PVT LTD,KINGS,"KINGS\1\KG\POUCH\SAVOURY BISCUITS ",900,1KG,"POUCH ",,1702451384115-king-s global ceylon pvt ltd-kings#3.png
202312,1,118491110,12915010001,1702446004576,28,"AVRS ENTERPRISES ",AVRS,AVRS\1000\G\POUCH\CHILLI PIECES,1700,1000G,POUCH,,1702446004576-avrs enterprises -avrs#3.png
202312,1,118491110,12915010001,1702445793528,28,"AVRS ENTERPRISES ",AVRS,"AVRS\1000\G\POUCH \CHILLI POWDER ",1700,1000G,"POUCH ",,1702445793528-avrs enterprises -avrs#3.png
202312,5,14135,553050002,1702461256410,37,CAUSEWAY PAINTS LANKA PVT LTD,CAUSEWAY,CAUSWAY\1\L\PL TUB\CLASSIQUE RICH MAT BRILLINT WHITE PREMIUM INTERIOR EMULSION,3050,1L,PL TUB,,1702461256410-causeway paints lanka pvt ltd-causeway#3.png
202312,5,14135,553050002,1702461539614,37,CAUSEWAY PAINTS LANKA PVT LTD,CAUSEWAY,CAUSEWAY\10\L\BUCKET\CLASSIQUE  RICH MATT BRILLENT WHITE\PREMIUM INTERIOR EMULSION,25350,10L,"BUCKET ",,1702461539614-causeway paints lanka pvt ltd-causeway#3.png
202312,5,14135,553050002,1702460655153,37,CAUSEWAY PAINTS LANKA PVT LTD,CAUSEWAY,CAUSEWAY\20\L\BUCKET\CLASSIQUE RICH MAT BRILLENT WHITE PREMIUM INTERIOR EMULSION,48300,20L,"BUCKET ",,1702460655153-causeway paints lanka pvt ltd-causeway#3.png
202312,5,14135,553050002,1702460977648,37,CAUSEWAY PAINTS LANKA PVT LTD,CAUSEWAY,"CAUSEWAY \4\L\BUCKET \CLASSIQUE RICH MATT BRILLIANT WHITE PREMIUM INTERIOR EMULSION ",10600,4L,"BUCKET ",,1702460977648-causeway paints lanka pvt ltd-causeway#3.png
202312,5,14135,553050002,1702456401980,38,NIPPON PAINT LANKA (PVT) LTD,NIPPON,NIPPON PAINT\1\L\CD BOX\2K WOOD FLOORING  WATER BASE WOOD CARE,1,1L,CD BOX,,1702456401980-nippon paint lanka -pvt- ltd-nippon#3.png
202312,4,101648389,11105040019,1702445095360,3,CEYLON AGRO INDUSTRIES,PRIMA,"PRIMA TREAT /6OG/POUCH/CHICKEN SAUSAGES ",100,60G,POUCH,,1702445095360-ceylon agro industries-prima#3.png
202312,1,131556874,62301010024,1702459820432,39,IMPORTED,NATARAJ,NATARAJ/10 PENCILS/CD BOX/10 COLOUR PENCILS,225,10 PENCILS,CD BOX,,1702459820432-imported-nataraj#3.png
202312,1,131556874,62301010024,1702460491298,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,ATLAS /40ML/PLOBT/NON_TOXIC GLU PEN/LIQUID GLUE /SUPER STICKY QUICK DAY,125,40ML,PLOBT,,1702460491298-atlas axillia co- -pvt- ltd-atlas#3.png
202312,1,131556874,62301010024,1702459949940,39,IMPORTED,NATARAJ,NATARAJ /6 UNITS/CD BOX/COLOUR PENCILS +SHARPENER FREE,300,/6 UNITS,CD BOX,,1702459949940-imported-nataraj#3.png
202312,2,109836826,51101020007,1702460175864,5,AL& AM HOLDINGS PVT,DEW DROP,DEW DROP/1000/ML/PBT,130,1000ML,PBT,,1702460175864-al- am holdings pvt-dew drop#3.png
202312,2,109836826,51101020007,1702460050916,5,AL& AM HOLDINGS PVT,DEW DROP,DEW DROP/500/ML/PBT,90,500ML,PBT,,1702460050916-al- am holdings pvt-dew drop#3.png
202312,1,86006540,13723010014,1702444430114,21,"ELIYON SRIKARAN ENTERPRISE ",CLOREX,CLOREX/100/ML/PBT/WHITE & WHITE ORIGINAL,100,"100ML ",PBT,,1702444430114-eliyon srikaran enterprise -clorex#3.png
202312,1,86006540,13723010014,1702441632494,21,"KANDASAMI ENTERPRISE ",SUPER CLEAN,"SUPER CLEAN/500/ML/PBT/TILE CLEANER CALCIUM REMOVER ",380,"500ML ",PBT,,1702441632494-kandasami enterprise -super clean#3.png
202312,1,86006540,13723010014,1702455858663,11,SUNSHINE COUNSUMER LANKA LTD,DAINTEE,DAINTEE/1/NO/STRAWBERRY CHEWEEZ,10,1NO,,,1702455858663-sunshine counsumer lanka ltd-daintee#3.png
202312,1,116421126,81301010014,1702369818411,29,STAR HOLDINGS INTERNATIONAL,MELLOW,"MELLOW/40/ML/PLPCH/MIDNIGHT DREAM FABRIC SOFTENER & PERFUME ",30,40ML,"PLPCH ",,1702455858663-sunshine counsumer lanka ltd-daintee#3.png
202312,1,116421126,81301010014,1702447481812,16,STAR HOLDINGS INTERNATIONAL,STAR LIGHT,STARLIGHT/110/GM/EWRPK/ANTIBACTERIAL LAUNDRY SOAP LEMON FRESH/SAVE RS 5,125,110GM,"EWRPK ",,1702447481812-star holdings international-star light#3.png
202312,1,60791448,14475010001,1702450207036,12,EKATERRA CEYLON (PVT)LTD,LAOJEE,LAOJEE/100G/PLPCH /BROOKE BOND SAVE RS 50.00,260,100G,"PLPCH ",,1702450207036-ekaterra ceylon -pvt-ltd-laojee#3.png
202312,1,60791448,14475010001,1702449865512,12,EKATERRA CEYLON (PVT)LTD,LAOJEE,LAOJEE/50G/PLPCH /BROOKE BOND SAVE RS 25.00,130,50G,"PLPCH ",,1702449865512-ekaterra ceylon -pvt-ltd-laojee#3.png
202312,1,62154253,14376010001,1702445721582,6,MANCHESTER FOODS (PVT) LTD,MACLEE BUBBY,"MACLEE/38/GM/PLPCH/BUBBY BISCUITS ",30,38GM,"PLPCH ",,1702445721582-manchester foods -pvt- ltd-maclee bubby#3.png
202312,1,117644720,20261010005,1702458668409,10,"SUJEEWA PRODUCT ","SUJEEWA ",SUJEEWA/40/GM/PLPCH/SOYA MEAT,50,40GM,PLPCH,,1702458668409-sujeewa product -sujeewa #3.png
202312,1,110007496,71403010001,1702443023035,30,HEMAS MARKETING,GOLD,GOLD/100/ML/GBT/REAL MEN CLASSIC/SAVE 200 RS,1300,100 ML,GBT,,1702443023035-hemas marketing-gold#3.png
202312,1,110007496,71403010001,1702444486160,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/KS PERFUME SPRAY ",4700,6 ML,GBT,,1702444486160-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702445481884,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/D'LOVE PERFUME ",470,6 ML,GBT,,1702445481884-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702444932355,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/FIGO BOSS PERFUME SPRAY ",470,6 ML,GBT,,1702444932355-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702445073824,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/CHOCOLATE MUSK PERFUME ",470,6 ML,GBT,,1702445073824-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702445232551,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/LOVELY PERFUME ",470,6 ML,GBT,,1702445232551-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702444628782,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/BALKIS PERFUME ",470,6 ML,GBT,,1702444628782-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702445583540,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/STRAWBERRY PERFUME ",470,6 ML,GBT,,1702445583540-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702444350975,30,ABDUL LATHEEF & MARKETING,"ALM ",ALM/6/ML/GBT/DUBAI GOLD PERFUME,470,6 ML,GBT,,1702444350975-abdul latheef - marketing-alm #3.png
202312,1,110007496,71403010001,1702445340990,30,ABDUL LATHEEF & MARKETING,"ALM ","ALM/6/ML/GBT/SONDOS PERFUME ",470,6 ML,GBT,,1702445340990-abdul latheef - marketing-alm #3.png
