t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-03-07,202203,128841141,1646538591510,99763263,106,RADHE KRISHNA FOODS PRODUCTS-INDIA ,R.K PLUSS,R.K PLUSS\3GM\PPH\KACHI KARI WITH MASALA CURRY,0.8,PPH,3GM,,1646538591510-radhe krishna foods products-india -r-k pluss.png,RECODING,5,2,91827315,147.5477294921875,106,M G FOOD PRODUCTS - INDIA,R & J,R & J TENGO,R & J TENGO- KERRY MASALA CANDY PPH 3.15 GM,PLPCH,3.150 GM,KERRY MASALA,,3.15,GM,0.0
2022-03-07,202203,128841141,1646538591510,99763263,106,RADHE KRISHNA FOODS PRODUCTS-INDIA ,R.K PLUSS,R.K PLUSS\3GM\PPH\KACHI KARI WITH MASALA CURRY,0.8,PPH,3GM,,1646538591510-radhe krishna foods products-india -r-k pluss.png,RECODING,5,3,47461,147.89529418945312,106,SHAKTI FOOD PRODUCTS - INDIA,JANU,JANU,JANU-KAJU MALAI EWP 5 GM,EWRPK,5.000 GM,KAJU,,5.0,GM,0.0
2022-03-07,202203,124619639,1646548754006,,111,HYGIENIC RESEARCH INSTITUTE P LTD,STREAX,STREAX PROFESTIONAL\45\ML,145,PET,45ML,New SKU,1646548754006-hygienic research institute p ltd-streax.png,PARKER FOR NEXT MONTH,999,1,53716,168.53305053710938,111,HYGIENIC RESEARCH - INDIA,VASMOL,VASMOL BRAHMOL,VASMOL BRAHMOL-PBT 45 ML,PLBOT,45.000 ML,,,45.0,ML,0.0
2022-03-07,202203,124619639,1646548754006,,111,HYGIENIC RESEARCH INSTITUTE P LTD,STREAX,STREAX PROFESTIONAL\45\ML,145,PET,45ML,New SKU,1646548754006-hygienic research institute p ltd-streax.png,PARKER FOR NEXT MONTH,999,2,90811631,179.19537353515625,111,HYGIENIC RESEARCH - INDIA,BRAHMOL,BRAHMOL,BRAHMOL-PBT 50 ML,PLBOT,50.000 ML,,,50.0,ML,0.0
2022-03-07,202203,124619639,1646548754006,,111,HYGIENIC RESEARCH INSTITUTE P LTD,STREAX,STREAX PROFESTIONAL\45\ML,145,PET,45ML,New SKU,1646548754006-hygienic research institute p ltd-streax.png,PARKER FOR NEXT MONTH,999,3,90821764,179.7344207763672,111,HYGIENIC RESEARCH - INDIA,BRAHMOL,BRAHMOL,BRAHMOL-PBT 33 ML,PLBOT,33.000 ML,,,33.0,ML,0.0
2022-03-07,202203,126433226,1646373040877,99763275,118,O.K MINERAL WATER,O.K,O.K \19\ LTR,40,JAR,19 LTR,New SKU,1646373040877-o-k mineral water-o-k.png,RECODING,5,1,99763275,142.81024169921875,118,OK MINERAL WATER - NEPAL,OK,OK,JAR 19000 ML,JAR,19000.000 ML,,,19000.0,ML,40.0
2022-03-07,202203,126433226,1646373040877,99763275,118,O.K MINERAL WATER,O.K,O.K \19\ LTR,40,JAR,19 LTR,New SKU,1646373040877-o-k mineral water-o-k.png,RECODING,5,2,40110580,145.30087280273438,118,OK MINERAL WATER - NEPAL,OK,OK,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,0.0
2022-03-07,202203,126433226,1646373040877,99763275,118,O.K MINERAL WATER,O.K,O.K \19\ LTR,40,JAR,19 LTR,New SKU,1646373040877-o-k mineral water-o-k.png,RECODING,5,3,40110513,151.48289489746094,118,PYAS MINERAL WATER - NEPAL,AQUA NINE,AQUA NINE,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,0.0
2022-03-07,202203,124866555,1646544414946,99763279,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI ,PATANJALI/ANTI-BACTERIAL NEEM FRESH ROSE/2000GM/PPH,190,PPH,2000GM,,1646544414946-patanjali ayurved pvt ltd-nepal-patanjali .png,RECODING,5,1,99763279,10.96497917175293,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI,PATANJALI-ANTI BACTERIAL NEEM FRESH ROSE PPH 2000GM,PLPCH,2000.000 GM,,,2000.0,GM,190.0
2022-03-07,202203,124866555,1646544414946,99763279,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI ,PATANJALI/ANTI-BACTERIAL NEEM FRESH ROSE/2000GM/PPH,190,PPH,2000GM,,1646544414946-patanjali ayurved pvt ltd-nepal-patanjali .png,RECODING,5,2,99763956,14.712276458740234,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI,PATANJALI-ANTI BACTERIAL NEEM FRESH ROSE PPH 500GM,PLPCH,500.000 GM,,,500.0,GM,55.0
