t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-08-22,202208,124916559,1661062474502,99764039,133,NESTLE INDIA LTD. - INDIA,LACTOGEN 4,LACTOGEN 4/AFTER 18MONTHS UPTO 24 MONTHS/400GM/CBP,709,CBP,400GM ,,1661062474502-nestle india ltd- - india-lactogen 4.png,RECODING,5,2,99764030,45.467552185058594,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 3,LACTOGEN 3-AFTER 12 & UPTO 18 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,723.0
2022-08-22,202208,124916559,1661062474502,99764039,133,NESTLE INDIA LTD. - INDIA,LACTOGEN 4,LACTOGEN 4/AFTER 18MONTHS UPTO 24 MONTHS/400GM/CBP,709,CBP,400GM ,,1661062474502-nestle india ltd- - india-lactogen 4.png,RECODING,5,3,99764028,46.21849822998047,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 1,LACTOGEN 1-UPTO 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,747.0
2022-08-22,202208,124916559,1661062070120,99764044,120,BE ACTIVE PHARMACEUTICALS-INDIA,KETOACTIVE ,KETOACTIVE SOAP/75GM/CBP,200,CBP,75GM ,,1661062070120-be active pharmaceuticals-india-ketoactive .png,RECODING,5,1,99764044,39.82512664794922,120,BE ACTIVE PHARMACEUTICALS-INDIA,KETOACTIVE,KETOACTIVE,KETOACTIVE-KETOCONAZOLE SOAP CBP 75 GM,CDBOX,75.000 GM,,,75.0,GM,200.0
2022-08-22,202208,124916559,1661062070120,99764044,120,BE ACTIVE PHARMACEUTICALS-INDIA,KETOACTIVE ,KETOACTIVE SOAP/75GM/CBP,200,CBP,75GM ,,1661062070120-be active pharmaceuticals-india-ketoactive .png,RECODING,5,2,99763547,121.65731048583984,120,BE ACTIVE PHARMACEUTICALS-INDIA,PERMACON,PERMACON,PERMACON- PERMETHRIN SOAP CBP 75 GM,CDBOX,75.000 GM,,,75.0,GM,165.0
2022-08-22,202208,124916559,1661062070120,99764044,120,BE ACTIVE PHARMACEUTICALS-INDIA,KETOACTIVE ,KETOACTIVE SOAP/75GM/CBP,200,CBP,75GM ,,1661062070120-be active pharmaceuticals-india-ketoactive .png,RECODING,5,3,45855,131.3372039794922,120,SWITZER LIFESCIENCE-INDIA,KETOMA,KETOMA,KETOMA-MEDICATED SOAP CBP 75 GM,CDBOX,75.000 GM,,,75.0,GM,0.0
2022-08-22,202208,2110100152,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,1,99764040,43.21910095214844,124,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,2110100152,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,2,99762224,63.69707489013672,124,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
2022-08-22,202208,2110100152,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,3,99762263,68.47026062011719,124,SHREE RAM TOBACCO UDHYOG,BOLA GOLD,BOLA GOLD,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,,0.0
2022-08-22,202208,2110100336,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,1,99764040,43.21910095214844,124,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,2110100336,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,2,99762224,63.69707489013672,124,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
