catcode,company,brand,sku,packtype,base_pack,wght,uom,qty,mrp
123,KARUNA SOAP & CHEMICALS-NEPAL,MANJARI,MANJARI-LAUNDRY SOAP PPH 300 GM,PLPCH,300.000 GM,300.0,GM,300.0,50.0
130,ARSH ENTERPRISES-INDIA,BLACK BIRD PREMIUM,BLACK BIRD PREMIUM-STRAWBERRY CBP 3 NO,CDBOX,3.000 NO,3.0,NO,3.0,50.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- COLA EWP 5 GM,EWRPK,5.000 GM,5.0,GM,5.0,2.0
106,PIONEER FOOD PRODUCTS - NEPAL,TASTY HEART BEAT,TASTY HEART BEAT-STRAWBERRY PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,1.0
106,PIONEER FOOD PRODUCTS - NEPAL,TASTY COCKTAIL,TASTY COCKTAIL-MIXED FRUIT PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,1.0
111,DABUR INDIA LTD.- INDIA,DABUR BADAM AMLA,DABUR BADAM AMLA-PBT 80 ML,PLBOT,80.000 ML,80.0,ML,80.0,32.0
116,SHEPRO HYGIENE PVT LTD-INDIA,SHEPRO,SHEPRO-DRY COMFORT COVER EXTRA LARGE PPH 6 NOS,PLPCH,6.000 NO,6.0,NO,6.0,48.0
120,VIKASH SOAP - INDIA,ZIO,ZIO-EXOTIC SANDAL EWP 5*100 GM+SAVE RS. 64,EWRPK,100.000 GM,500.0,GM,500.0,145.0
122,KALASH SOAP INDUSTRIES-NEPAL,JEET,JEET-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,20.0
123,MAKALU SOAP-NEPAL,EKTA,EKTA-LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,40.0
118,AQUA EVEREST SPRING WATER-NEPAL,AQUA EVEREST,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,20.0
106,KWALITY CONFECTIONERY-NPL,KWALITY FRUIT TOFFEE,KWALITY FRUIT TOFFEE-MANGO EWP 2.27 GM,EWRPK,2.270 GM,2.27,GM,2.27,1.0
106,HENSHI INTERNATIONAL - INDIA,SEEMA FRESH FRUIT,SEEMA FRESH FRUIT-DELICIOUS FRUIT PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,1.0
123,VARIETY SOAP & CHEMICAL- NEPAL,AUTO,AUTO-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,40.0
123,ALOK UDHYOG SAMITI-INDIA,JAY GREEN,JAY GREEN-DETERGENT CAKE PPH 105 GM,PLPCH,105.000 GM,105.0,GM,105.0,8.0
132,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY DIAPERS,SAGUN BABY DIAPERS-SMALL(S) PPH 5 NOS,PLPCH,5.000 NO,5.0,NO,5.0,100.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- SPICY MAZZA PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,1.0
122,JANUKA & SONS INDUSTRIES-NEPAL,API GREEN HERBAL GHADI,API GREEN HERBAL GHADI-PPH 350 GM,PLPCH,350.000 GM,350.0,GM,350.0,50.0
122,JANUKA & SONS INDUSTRIES-NEPAL,API GREEN HERBAL GHADI,API GREEN HERBAL GHADI-PPH 750 GM,PLPCH,750.000 GM,750.0,GM,750.0,100.0
117,UNILEVER NEPAL LTD-NEPAL,DOVE NUTRITIVE SOLUTIONS,DOVE NUTRITIVE SOLUTIONS-DAILY SHINE PBT 325 ML,PLBOT,325.000 ML,325.0,ML,325.0,340.0
132,MILLENNIUM BABY CARE-INDIA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-MEDIUM(M)PPH 9 NOS,PLPCH,9.000 NO,9.0,NO,9.0,216.0
110,PREM HENNA PVT LTD-INDIA,NISHA QUICK COLOR,NISHA QUICK COLOR-5 MINUTE ORIGINAL BLACK-PPH 20 ML,PLPCH,20.000 ML,20.0,ML,20.0,50.0
130,SAFE GUARD CONTRACPTVS P LT-IN,D'LAY,D'LAY-FLAVOURED DOTTED ORANGE CBP 3 NO,CDBOX,3.000 NO,3.0,NO,3.0,50.0
106,DAZZY PRODUCTS PVT LTD-INDIA,DAZZY GOLD,DAZZY GOLD-COCONUT PPH 6 GM,PLPCH,6.000 GM,6.0,GM,6.0,4.0
106,DAZZY PRODUCTS PVT LTD-INDIA,DAZZY GOLD,DAZZY GOLD-ROSE PPH 6 GM,PLPCH,6.000 GM,6.0,GM,6.0,4.0
106,DAZZY PRODUCTS PVT LTD-INDIA,DAZZY GOLD,DAZZY GOLD-MANGO PPH 6 GM,PLPCH,6.000 GM,6.0,GM,6.0,4.0
117,UNILEVER NEPAL LTD-NEPAL,DOVE NUTRITIVE SOLUTIONS,DOVE NUTRITIVE SOLUTIONS-HAIR FALL RESCUE COND SCT 6.5 ML,PLSCH,6.500 ML,6.5,ML,6.5,4.0
120,JYOTHY LABORATORIES LTD-INDIA,MARGO,MARGO-NEEM EWP 43 GM,EWRPK,43.000 GM,43.0,GM,43.0,16.0
120,UNILEVER NEPAL LTD-NEPAL,LUX VELVETY GLOW,LUX VELVETY GLOW-JASMINE & ALMOND OIL PPH 23 GM,PLPCH,23.000 GM,23.0,GM,23.0,8.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY NATURE,LIFE BUOY NATURE-ACTIV SILVER FORMULA EWP 90 GM,EWRPK,90.000 GM,90.0,GM,90.0,40.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 43 GM,EWRPK,43.000 GM,43.0,GM,43.0,18.0
122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI-DETERGENT POWDER PPH 350 GM,PLPCH,350.000 GM,350.0,GM,350.0,20.0
123,MAKALU SOAP-NEPAL,JHILKE,JHILKE-PREMIUM LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,55.0
123,SHIVA SHAKTI OIL&SOAP P LTD-NP,SWIFT,SWIFT-LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,50.0
132,JASMINE HYGIENIC - NEPAL,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES LARGE(L) PPH 4 NOS,PLPCH,4.000 NO,4.0,NO,4.0,100.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- LITCHI EWP 9 GM,EWRPK,9.000 GM,9.0,GM,9.0,5.0
116,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN ULTRA,SAGUN ULTRA-XL WITH WINGS PPH 6 NOS,PLPCH,6.000 NO,6.0,NO,6.0,65.0
122,DINESH SOAP & HOUSEHOLD-NPL,DINESH 3IN1,DINESH 3IN1-LIME GREEN PPH 750 GM,PLPCH,750.000 GM,750.0,GM,750.0,100.0
122,NEPCHEM GROUP-NEPAL,NEP-X,NEP-X-PREMIUM PPH 450 GM,PLPCH,450.000 GM,450.0,GM,450.0,50.0
123,SHIVANI DETERGENTS-INDIA,SARGAM PLUS,SARGAM PLUS-PPH 75 GM+25 GM FREE,PLPCH,75.000 GM,100.0,GM,100.0,8.0
132,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS-ALL ROUND PROTECTION-LARGE(L)PPH 23 NOS,PLPCH,23.000 NO,23.0,NO,23.0,640.0
106,NAAMDEV FOOD PRODUCT-INDIA,SARDAR LOLLYPOP,SARDAR LOLLYPOP- FRUIT EWP 10 GM,EWRPK,10.000 GM,10.0,GM,10.0,5.0
122,B & D SURF UDHYOG-NEPAL,MHAYKHA,MHAYKHA-MULTI FUNCTION DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,20.0
123,SHIVANI DETERGENTS-INDIA,SARGAM SHINE,SARGAM SHINE-PPH 115 GM,PLPCH,115.000 GM,115.0,GM,115.0,16.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI XTRAA,DHONI XTRAA-LAUNDRY SOAP PPH 150 GM,PLPCH,150.000 GM,150.0,GM,150.0,40.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,NIRMA HERBAL,NIRMA HERBAL-ASHES & LEMON PPH 75 GM,PLPCH,75.000 GM,75.0,GM,75.0,10.0
132,BRAJESHWORI INDUSTRIES-NEPAL,NYANO BABY PULL UP PANTS,NYANO BABY PULL UP PANTS-LARGE(L) PPH 4 NOS,PLPCH,4.000 NO,4.0,NO,4.0,100.0
130,ARSH ENTERPRISES-INDIA,JAGUAR PREMIUM,JAGUAR PREMIUM- CBP 3 NO,CDBOX,3.000 NO,3.0,NO,3.0,50.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE COFFEE TIME,GOODLIFE COFFEE TIME-COFFEE EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,1.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE DOUBLE MINT,GOODLIFE DOUBLE MINT-MINT EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,1.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE CHATAK,GOODLIFE CHATAK-PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,1.0
106,PERFETTI VAN MELLE-INDIA,MENTOS MINI RAINBOW,MENTOS MINI RAINBOW-ASSORTED PCN 1000 GM,PLJAR,1000.000 GM,1000.0,GM,1000.0,1000.0
120,ANCHOR HEALTH - INDIA,DYNA PREMIUM BEAUTY,DYNA PREMIUM BEAUTY-ALMOND & MILK CREAM EWP 50 GM,EWRPK,50.000 GM,50.0,GM,50.0,20.0
120,ANCHOR HEALTH - INDIA,DYNA PREMIUM BEAUTY,DYNA PREMIUM BEAUTY-SANDAL & SAFFRON EWP 50 GM,EWRPK,50.000 GM,50.0,GM,50.0,20.0
121,UNILEVER NEPAL LTD-NEPAL,PEPSODENT HERBAL,PEPSODENT HERBAL-NAUTRE ESSTENTIAL TUBE 170 GM,TUBE,170.000 GM,170.0,GM,170.0,115.0
121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI,PATANJALI DANT KANTI-RED TUBE 75 GM,TUBE,75.000 GM,75.0,GM,75.0,55.0
122,PADMA SOAP & CHEMICAL - NEPAL,NAULO GHADI,NAULO GHADI-DETERGENT POWDER PPH 1000 GM,PLPCH,1000.000 GM,1000.0,GM,1000.0,100.0
122,JYOTHY LABORATORIES LTD-INDIA,HENKO STAIN CARE,HENKO STAIN CARE-PPH 3000 GM+1000 GM FREE,PLPCH,3000.000 GM,4000.0,GM,4000.0,1050.0
122,PROCTER & GAMBLE - INDIA,ARIEL,ARIEL-PERFECT WASH PPH 11 GM,PLPCH,11.000 GM,11.0,GM,11.0,5.0
123,TILOTTAMA SOAP-NEPAL,MOON ULTRA,MOON ULTRA-DETERGENT SOAP PPH 100 GM,PLPCH,100.000 GM,100.0,GM,100.0,10.0
123,KWALITY CHEM PVT LTD-NEPAL,BISHAL,BISHAL-LAUNDRY SOAP PPH 125 GM,PLPCH,125.000 GM,125.0,GM,125.0,25.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI XTRAA,DHONI XTRAA-LAUNDRY SOAP PPH 100 GM,PLPCH,100.000 GM,100.0,GM,100.0,20.0
123,SRIPATI SOAP & DETRGNT UDYG-NP,DALIMA HERBAL,DALIMA HERBAL-PPH 175 GM+25 GM EXTRA,PLPCH,175.000 GM,200.0,GM,200.0,20.0
123,VUMI INDUSTRIES-NEPAL,VUMI,VUMI-DETERGENT SOAP EWP 75 GM,EWRPK,75.000 GM,75.0,GM,75.0,10.0
123,SHIVA SHAKTI SOAP - NEPAL,ALFA,ALFA-DETERGENT SOAP PPH 150 GM,PLPCH,150.000 GM,150.0,GM,150.0,20.0
132,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY DIAPERS,SAGUN BABY DIAPERS-MEDIUM(M) PPH 5 NOS,PLPCH,5.000 NO,5.0,NO,5.0,100.0
118,BINDHYABASINI FOOD & BEVRG-NP,MANJARI,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,50.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI,DHONI-LEMON PPH 100 GM,PLPCH,100.000 GM,100.0,GM,100.0,10.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA-CHAT MASALA PINEAPPLE PCN 760 GM,PLJAR,760.000 GM,760.0,GM,760.0,500.0
106,LOTTE INDIA-INDIA,LOTTE LOLLIES,LOTTE LOLLIES-STRAWBERRY PCN 600 GM+100 GM,PLJAR,600.000 GM,700.0,GM,700.0,480.0
117,UNILEVER NEPAL LTD-NEPAL,DOVE NUTRITIVE SOLUTIONS,DOVE NUTRITIVE SOLUTIONS-DAILY SHINE PBT 640 ML,PLBOT,640.000 ML,640.0,ML,640.0,595.0
117,RAYMOND CONSUMER CARE-INDIA,PARK AVENUE COCO WATER,PARK AVENUE COCO WATER-FRESH DAILY CLEANSE PBT 180 ML,PLBOT,180.000 ML,180.0,ML,180.0,248.0
117,UNILEVER NEPAL LTD-NEPAL,SUNSILK DAMAGE RESTORE CONDR,SUNSILK DAMAGE RESTORE CONDR-PBT 300 ML,PLBOT,300.000 ML,300.0,ML,300.0,345.0
117,MARICO LIMITED - INDIA,PARACHUTE NATURALE,PARACHUTE NATURALE-DAMAGE REPAIR PBT 340 ML,PLBOT,340.000 ML,340.0,ML,340.0,300.0
117,MARICO LIMITED - INDIA,PARACHUTE NATURALE,PARACHUTE NATURALE-ANTI HAIR FALL PBT 340 ML,PLBOT,340.000 ML,340.0,ML,340.0,300.0
120,ITC-INDIA,VIVEL ALOEVERA,VIVEL ALOEVERA-SATIN SOFT SKIN CBP 100 GM,CDBOX,100.000 GM,100.0,GM,100.0,55.0
120,ITC-INDIA,VIVEL LOTUS OIL,VIVEL LOTUS OIL-SOFT GLOWING SKIN CBP 100 GM,CDBOX,100.000 GM,100.0,GM,100.0,60.0
120,JAISANSHU MEDICARE PVT LTD-INDIA,KETOSOFT,KETOSOFT-KETOCONAZOLE SOAP CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,200.0
121,COLGATE PALMOLIVE- NEPAL,COLGATE MAX FRESH GEL,COLGATE MAX FRESH GEL-REDCLNG CRYST TUB 70G+15% EX[11GM],TUBE,70.000 GM,81.0,GM,81.0,75.0
122,RSPL LTD-INDIA,GHADI,GHADI-DETERGENT POWDER PPH 110 GM,PLPCH,110.000 GM,110.0,GM,110.0,16.0
123,RSPL LTD-INDIA,GHADI,GHADI-DETERGENT CAKE PPH 145 GM,PLPCH,145.000 GM,145.0,GM,145.0,16.0
123,KWALITY CHEM PVT LTD-NEPAL,DHAMAL,DHAMAL-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,45.0
118,HILL SIDE DRINKING WATER-NEPAL,MITHO,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,50.0
118,CHABAA CO. LTD - THAILAND,CHABAA,APPLE & GRAPE WITH ALOEVERA CAN 230 ML,CAN,230.000 ML,230.0,ML,230.0,100.0
118,PRABHAT BEVERAGE PVT. LTD.-NEPAL,SHUVA PRABHAT,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,50.0
118,SANGRILLA SPRING DRNK&BEVRG-NP,SANGRILLA SPRINGS,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,16.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- PINEAPPLE EWP 9 GM,EWRPK,9.000 GM,9.0,GM,9.0,5.0
106,AMBER CONFECTIONERY-INDIA,AMBER KAJU BUTTER,AMBER KAJU BUTTER-CASHEW EWP 4.5 GM,EWRPK,4.500 GM,4.5,GM,4.5,1.6
106,NYRA CHOCOLATES PVT LTD-INDIA,NYRA LACTO CLASSIC,NYRA LACTO CLASSIC-MILKY PPH 4.25 GM,PLPCH,4.250 GM,4.25,GM,4.25,1.6
106,SUJAL FOODS PVT LTD-NEPAL,CRAVE FRESHO,CRAVE FRESHO- MENTHA-LYPTUS PCN 500 GM,PLJAR,500.000 GM,500.0,GM,500.0,200.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHO TADKA-CHAT MASALA LITCHI PPH 3.8 GM,PLPCH,3.800 GM,3.8,GM,3.8,2.5
116,JASMINE HYGIENIC - NEPAL,SAFETY ULTRA,SAFETY ULTRA-XXL ALL NIGHT PROTECTION PPH 10 NOS,PLPCH,10.000 NO,10.0,NO,10.0,100.0
116,UNICLAN HYGIENE PVT LTD-INDIA,WOWPAD ANION,WOWPAD ANION-XL ULTRA THIN PPH 6 NOS,PLPCH,6.000 NO,6.0,NO,6.0,75.0
117,WELLSHINE INDUSTRIES-INDIA,KIMBO KERATIN,KIMBO KERATIN-INTENSE HAIR REPAIR PBT 300 ML,PLBOT,300.000 ML,300.0,ML,300.0,850.0
117,ROYAL NATIONAL HERBS-NEPAL,NATIONAL HERBS GINGER ONION,NATIONAL HERBS GINGER ONION-ANTI DANDRUF&HAIR FAL CNTRL PBT 400 ML,PLBOT,200.000 ML,200.0,ML,200.0,195.0
120,DEWCARE CONCEPT-INDIA,SCALICE,SCALICE-PERMETHRIN SOAP CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,160.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LIME ALOEVERA EWP 45 GM,EWRPK,45.000 GM,45.0,GM,45.0,20.0
122,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI,DHONI-ULTRA CONCENTRATED DET.POWDER PPH 700 GM,PLPCH,700.000 GM,700.0,GM,700.0,110.0
122,MAHASHAKTI SOAP & CHEM.- NEPAL,PUJA PREMIUM,PUJA PREMIUM-EXTRA CLEAN PPH 1000 GM,PLPCH,1000.000 GM,1000.0,GM,1000.0,100.0
122,PROCTER & GAMBLE - INDIA,TIDE,TIDE-DOUBLE POWER JASMINE&ROSE PPH 45 GM+30 GM EXT,PLPCH,75.000 GM,75.0,GM,75.0,16.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI XTRAA PLUS,DHONI XTRAA PLUS-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,60.0
123,KARUNA SOAP & CHEMICALS-NEPAL,KARUNA GOLD,KARUNA GOLD-EXTRA CLEAN LAUNDRY SOAP PPH 3*134 GM [400 GM],PLPCH,134.000 GM,400.0,GM,400.0,100.0
118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,CAN 330 ML,CAN,330.000 ML,330.0,ML,330.0,120.0
118,HYGEN PACKS NEPAL PVT LTD-NEPAL,FIZZY MANIA,APPLE PET 250 ML,PET,250.000 ML,250.0,ML,250.0,45.0
118,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA ZEERA MASALA,APPLE PET 250 ML,PET,250.000 ML,250.0,ML,250.0,40.0
118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,MANGO PET 250 ML,PET,250.000 ML,250.0,ML,250.0,50.0
122,HIMGIRI HYGIENE PVT LTD-NEPAL,XTRAA MACHINE WASH,XTRAA MACHINE WASH-LEMON & LAVENDER PPH 60 GM,PLPCH,60.000 GM,60.0,GM,60.0,20.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 4*90 GM+SAVE RS 5,EWRPK,90.000 GM,360.0,GM,360.0,155.0
120,UNILEVER NEPAL LTD-NEPAL,LUX VELVET TOUCH,LUX VELVET TOUCH-JASMINE & ALMOND OIL EWP 4*90 GM,EWRPK,90.000 GM,360.0,GM,360.0,175.0
123,PUJA SOAP & HOUSEHOLD PROD-NPL,KAZI,KAZI-LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,50.0
123,GOLDEN STAR SOAP IND-NEPAL,UNIK ULTRA,UNIK ULTRA-SMART CLEAN PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,45.0
118,BHAIRAB KUNDA SPRING WATER-NEPAL,BHAIRAB KUNDA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,20.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWATER ALMOND EWP 45 GM,EWRPK,45.000 GM,45.0,GM,45.0,20.0
123,PADMA SOAP & CHEMICAL - NEPAL,A-ONE XPERT,A-ONE XPERT-MULTIACTION LAUNDRY SOAP PPH 150 GM,PLPCH,150.000 GM,150.0,GM,150.0,30.0
121,R B BRUSH IND - NEPAL,DAANTAAYU RED PASTE,DAANTAAYU RED PASTE-TUB 35 GM,TUBE,35.000 GM,35.0,GM,35.0,25.0
122,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI,SHAKTI-DETERGENT POWDER PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,20.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-MINT PCN 435 GM,PLJAR,435.000 GM,435.0,GM,435.0,235.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- STRAWBERRY PCN 585 GM,PLJAR,585.000 GM,585.0,GM,585.0,312.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- STRAWBERRY PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,240.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- WATER MELON PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,240.0
106,SUJAL FOODS PVT LTD-NEPAL,CRAVE FRESHO,CRAVE FRESHO- MENTHA-LYPTUS PCN 550 GM,PLJAR,550.000 GM,550.0,GM,550.0,175.0
106,DABUR NEPAL LTD.-NEPAL,DABUR HONITUS,DABUR HONITUS- HONEY & GINGER PCN 280 GM,PLJAR,280.000 GM,280.0,GM,280.0,200.0
106,JAI MATA SWEETS-INDIA,DONEAR DAIRY CREAM,DONEAR DAIRY CREAM-ROYAL CANDY BUTTERY TASTE PPH 450 GM,PLPCH,450.000 GM,450.0,GM,450.0,128.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WHITE,HAPPYDENT WHITE- MINT PCN 429 GM,PLJAR,429.000 GM,429.0,GM,429.0,490.0
106,PRAYAGH NUTRI PRODUCT-INDIA,KOKO HEARTZ,KOKO HEARTZ- COCONUT CANDY PCN 836 GM,PLJAR,836.000 GM,836.0,GM,836.0,400.0
106,AMLOS FOOD PROD-IND,DEVIKA LEMCOLA,DEVIKA LEMCOLA- LEMON SODA CANDY PCN 600 GM,PLJAR,600.000 GM,600.0,GM,600.0,240.0
106,LOTTE INDIA-INDIA,LOTTE ECLAIRS,LOTTE ECLAIRS- CHOCO PCN 714 GM,PLJAR,714.000 GM,714.0,GM,714.0,500.0
106,SURYA NEPAL PVT LTD - NEPAL,MINT-O FRESH,MINT-O FRESH-ASSORTED PCN 640 GM,PLJAR,640.000 GM,640.0,GM,640.0,400.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- CHATPATA MAZZA PCN 560 GM,PLJAR,560.000 GM,560.0,GM,560.0,150.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- CHATPATA MAZZA PCN 600 GM,PLJAR,600.000 GM,600.0,GM,600.0,165.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- PINEAPPLE PCN 900 GM,PLJAR,900.000 GM,900.0,GM,900.0,330.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO CRÈME LACTO,TOFFICHOO CRÈME LACTO-PCN 800 GM,PLJAR,800.000 GM,800.0,GM,800.0,500.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO DUOZ,TOFFICHOO DUOZ-STRAWBERRY PCN 760 GM,PLJAR,760.000 GM,760.0,GM,760.0,400.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WHITE,HAPPYDENT WHITE- SPEARMINT PCN 429 GM,PLJAR,429.000 GM,429.0,GM,429.0,487.5
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- WATER MELON PCN 555 GM,PLJAR,555.000 GM,555.0,GM,555.0,462.5
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE CREAMFILLS,ALPENLIEBE CREAMFILLS-BUTTER TOFFE PCN 570 GM,PLJAR,570.000 GM,570.0,GM,570.0,375.0
106,PERFETTI VAN MELLE-INDIA,CHOCOLIEBE ECLAIRS PLUS,CHOCOLIEBE ECLAIRS PLUS-RICH CHOCO CNTR PCN 663 GM,PLJAR,663.000 GM,663.0,GM,663.0,487.5
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL FRUIT CANDY,SUJAL FRUIT CANDY-ASSORTED PCN 700 GM,PLJAR,700.000 GM,700.0,GM,700.0,165.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL CENTER FRESH,SUJAL CENTER FRESH- MINT PPH 330 GM,PLPCH,330.000 GM,330.0,GM,330.0,100.0
106,INBISCO INDIA PVT.LTD-IND,KOPIKO CAPPUCCINO,KOPIKO CAPPUCCINO- COFFEE PCN 805 GM,PLJAR,805.000 GM,805.0,GM,805.0,575.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-MIXED FRUIT PCN 435 GM,PLJAR,435.000 GM,435.0,GM,435.0,200.0
120,UNILEVER NEPAL LTD-NEPAL,LUX VELVET TOUCH,LUX VELVET TOUCH-JASMIN&ALMOND OIL EWP 4*90 GM+SAV RS.5,EWRPK,90.000 GM,360.0,GM,360.0,175.0
123,AARATI SOAP & CHEMICALS -NEPAL,DHARA,DHARA-PREMIUM MULTIPURPOSE SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,50.0
123,PUJA SOAP & HOUSEHOLD PROD-NPL,PUJA 100%,PUJA 100%-PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,50.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI XTRAA,DHONI XTRAA-LAUNDRY SOAP PPH 100 GM+50 GM,PLPCH,100.000 GM,150.0,GM,150.0,40.0
118,BOTTLERS NEPAL - NEPAL,CHARGED BERRY BOLT,PET 250 ML,PET,250.000 ML,250.0,ML,250.0,50.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- FRUITS PCN 555 GM,PLJAR,555.000 GM,555.0,GM,555.0,462.5
106,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS SOUR BELT,CHUPA CHUPS SOUR BELT-ASSORTED CBP 480 GM,CDBOX,480.000 GM,480.0,GM,480.0,384.0
106,DABUR NEPAL LTD.-NEPAL,DABUR HONITUS,DABUR HONITUS- HONEY & GINGER PCN 840 GM,PLJAR,840.000 GM,840.0,GM,840.0,600.0
118,PARLE AGRO PVT LTD-INDIA,APPY FIZZ APPLE,APPLE PET 175 ML,PET,175.000 ML,175.0,ML,175.0,24.0
118,RASPA BEVERAGE PVT LTD-INDIA,RASPA,MANGO PET 600 ML,PET,600.000 ML,600.0,ML,600.0,64.0
