t_row_id,t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,1,2,3,rank
202,2022-08-29,202208,130258315,1661672443393,99764077,120,VIKAS DETERGENTS INDIA,ZIO REFRESHING ,ZIO REFRESHING/LIME/100GM/EWP/4+1 FREE,185.0,EWP,100GM ,,1661672443393-vikas detergents india-zio refreshing .png,RECODING,5,48638,48374,50185,1
203,2022-08-29,202208,130220638,1661667424145,99764078,120,NAMASTE HERBAL UDHYOG NEPAL-NP,SANCHO PAPAYA,SANCHO PAPAYA SOAP/WHITENING SOAP/60GM/CBP,60.0,CBP,60GM ,,1661667424145-namaste herbal udhyog nepal-np-sancho papaya.png,RECODING,5,99764078,92525017,92520605,1
204,2022-08-29,202208,130220638,1661408166984,99764061,106,SARAS HOME PRODUCTS,PAN SUGHANDH,PAN SUGANDH/3GM/PPH,2.0,PPH,3GM,,1661408166984-saras home products-pan sughandh.png,RECODING,5,99764061,99764532,91826242,1
205,2022-08-29,202208,130220638,1661667934783,99764079,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 ,GODREJ NO.1/SANDAL TURMERIC/4Ã—61GM/EWP/10% EXTRA,64.0,EWP,4Ã—61GM,,1661667934783-godrej consumer products-india-godrej no-1 .png,RECODING,5,99763898,99764079,92562073,1
206,2022-08-29,202208,114634529,1661500869418,99764073,106,ROSE CONFECTIONRY UDHYOG-NEPAL,ROSE KHATTA AAP,ROSE KHATTA AAP\2.5\GM,1.0,PPH,2.5 GM,,1661500869418-rose confectionry udhyog-nepal-rose khatta aap.png,RECODING,5,99764073,46950,54707,1
207,2022-08-29,202208,123094992,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
208,2022-08-29,202208,122529224,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
209,2022-08-29,202208,122529224,1661692237026,99764125,125,GUPTA TOBACCO CO. INDIA,NEVLA,NEVLA TOBACCO 11GM PPH,16.0,PPH,11GM,,1661692237026-gupta tobacco co- india-nevla.png,RECODING,5,99764125,99762245,99765073,1
210,2022-08-29,202208,123578813,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
211,2022-08-29,202208,122216882,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
212,2022-08-29,202208,128702098,1661676658925,99764080,123,HIMGIRI HYGIENE PVT LTD-NEPAL,FIZZ,FIZZ\100GM\PPH\100%LAUNDRY SOAP ,20.0,PPH,100GM,,1661676658925-himgiri hygiene pvt ltd-nepal-fizz.png,RECODING,5,99764080,99763281,99763404,1
213,2022-08-29,202208,128702098,1661675060627,99764075,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK \5ML\SCT\HAIR FALL SOLUTION ,2.0,SCT,5ML,,1661675060627-unilever nepal ltd-nepal-sunsilk.png,RECODING,5,99764075,50716,92119819,1
214,2022-08-29,202208,124329527,1661665647396,99764081,123,KARUNA SOAP & CHEMICALS-NEPAL,KING KONG LAUNDRY SOAP,KING KONG LAUNDRY SOAP\300\GM,50.0,PPH,300,New SKU,1661665647396-karuna soap - chemicals-nepal-king kong laundry soap.png,RECODING,5,99764081,99763165,99764745,1
215,2022-08-29,202208,1210101175,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
216,2022-08-29,202208,1210100776,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
217,2022-08-29,202208,110136547,1661670881061,99764076,118,SAKCHAM FOOD & BEVERAGE (P)LTD,AQUA BEST,AQUA BEST/PBT 1000ML,20.0,PBT,1000ML,,1661670881061-sakcham food - beverage -p-ltd-aqua best.png,RECODING,5,99764076,99763714,99765113,1
218,2022-08-29,202208,1210100753,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
219,2022-08-29,202208,1210102763,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
220,2022-08-29,202208,1210102777,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
221,2022-08-29,202208,1210102744,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
222,2022-08-29,202208,1210102749,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
223,2022-08-29,202208,1210102745,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
224,2022-08-29,202208,1210102746,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
225,2022-08-29,202208,1210102294,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
226,2022-08-29,202208,1210101553,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
227,2022-08-29,202208,1210102758,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
228,2022-08-29,202208,1210102221,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
229,2022-08-29,202208,1210102757,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
230,2022-08-29,202208,1210102756,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
231,2022-08-29,202208,1210102762,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
232,2022-08-29,202208,1210101773,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
233,2022-08-29,202208,1210102739,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
234,2022-08-29,202208,1210101900,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
235,2022-08-29,202208,1210102303,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
236,2022-08-29,202208,1210102754,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
237,2022-08-30,202208,122009535,1661766584843,99763554,122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI-POWER OF LEMON PPH 200GM,20.0,PPH,200GM,,1661766584843-himgiri hygiene pvt ltd-nepal-shakti.png,CROSS CODING,2,51856,52471,51854,1
238,2022-08-30,202208,1210101739,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
239,2022-08-30,202208,126240640,1661752138787,99762860,123,KWALITY CHEM PVT LTD-NEPAL,KWALITY LAUNDRY SOAP,KWALITY LAUNDRY SOAP\200\GM,40.0,PPH,200 GM,New SKU,1661752138787-kwality chem pvt ltd-nepal-kwality laundry soap.png,CROSS CODING,2,99762860,99763369,99762708,1
240,2022-08-30,202208,122761663,1661761735126,99764086,118,THE BINDESHWORI DRK WTR&BVG-NP,AQUA RUIS,AQUA RUIS\100ML\PBT\RS:25\THE BINDESHWORI DRINKING WATER AND BEVRAGE PVT.LTD NEPAL,25.0,PBT,100ML,New SKU,1661761735126-the bindeshwori drk wtr-bvg-np-aqua ruis.png,RECODING,5,99764086,99765112,99765267,1
241,2022-08-30,202208,111260571,1661757379458,99764085,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK PERFECT STRAIGHT,SUNSILK PERFECT STRAIGHT/325ML,299.0,PBT,325ML,,1661757379458-unilever nepal ltd-nepal-sunsilk perfect straight.png,RECODING,5,99764085,92127113,53725,1
242,2022-08-30,202208,1210102761,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
243,2022-08-30,202208,1210102740,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
244,2022-08-30,202208,1210101599,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
245,2022-08-30,202208,1210102760,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
246,2022-08-30,202208,1210102190,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
247,2022-08-30,202208,1210101590,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
248,2022-08-30,202208,1210102205,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
249,2022-08-30,202208,1210100412,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
250,2022-08-30,202208,1210102771,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
251,2022-08-30,202208,1210101826,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
252,2022-08-30,202208,1210102775,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
253,2022-08-30,202208,1210102730,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
254,2022-08-30,202208,1210101924,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
255,2022-08-30,202208,1210101722,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
256,2022-08-31,202208,1210101706,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
257,2022-08-31,202208,1210100356,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
258,2022-08-31,202208,125904438,1661507076041,99764082,106,SAGUN FOODS PVT LTD-NEPAL,FUNNY,FUNNY COLA LOLLIPOP/10GM/EWP/SAGUN FOODS PVT LTD-NEPAL,5.0,EWP,10GM,,1661507076041-sagun foods pvt ltd-nepal-funny.png,RECODING,5,99764082,99764694,48460,1
259,2022-08-31,202208,125904438,1661507816400,99764083,106,KWALITY FOOD PRODS-IND,KAMBY LONDON DELIGHTS,KAMBY LONDON DELIGHTS/2.7GM/PPH/KWALITY FOOD PRODS-IND,1.0,PPH,2.7GM,,1661507816400-kwality food prods-ind-kamby london delights.png,RECODING,5,99764083,54361,53973,1
260,2022-08-31,202208,124499789,1661765180272,99764084,110,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ EXPERT NATURAL BLACK 1,GODREJ EXPERT NATURAL BLACK 1\9ML COLURANT\9ML DEVELOPER,25.0,PPH,9 ML COLUERANT 9 ML DEVELOPER,,1661765180272-godrej consumer products-india-godrej expert natural black 1.png,RECODING,5,91927557,46437,91927450,1
261,2022-08-31,202208,1210100475,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
262,2022-08-31,202208,1210100638,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
263,2022-08-31,202208,1210101154,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
264,2022-08-31,202208,111743899,1660992767913,99764055,111,MARICO LIMITED - INDIA,PARACHUTE COCONUT OIL,PARACHUTE COCONUT OIL PBT 175 ML.,160.0,PBT,175 ML.,,1660992767913-marico limited - india-parachute coconut oil.png,RECODING,5,99763888,53084,99764196,1
265,2022-08-31,202208,111849288,1661155175814,99764056,118,MEGA JAL PVT.LTD.MEPAL,MEGA JAL PBT.1000 ML.,MEGA JAL PBT. 1000 ML. RS.20.00,20.0,PBT,1000 ML,,1661155175814-mega jal pvt-ltd-mepal-mega jal pbt-1000 ml-.png,RECODING,5,99764056,40120925,99765157,1
266,2022-08-31,202208,128699486,1661847255997,99764087,118,BOTTLERS NEPAL - NEPAL,KINLEY SODA,KINLEY SODA PET 250ML,50.0,PET,250ML,,1661847255997-bottlers nepal - nepal-kinley soda.png,RECODING,5,99764087,20110234,20110235,1
267,2022-08-31,202208,1210102657,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
268,2022-08-31,202208,1210102759,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
269,2022-08-31,202208,1210102729,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
270,2022-08-31,202208,128210573,1661751281546,99764088,122,UNILEVER NEPAL LTD-NEPAL,WHEEL ACTIVE 2IN1 , WHEEL ACTIVE 2IN1/CLEAN & FRESH/180GM/PPH,20.0,PPH,180GM ,,1661751281546-unilever nepal ltd-nepal-wheel active 2in1 .png,RECODING,5,99764088,99764844,99762424,1
271,2022-09-01,202208,1210102672,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
272,2022-09-01,202208,1210102540,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
273,2022-09-01,202208,1210102635,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
274,2022-09-01,202208,1210102726,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
275,2022-09-01,202208,1210102776,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
276,2022-09-01,202208,1210102725,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
277,2022-09-01,202208,132965389,1661924317095,99764095,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DISHWASH,DHONI 75G,10.0,PPH,75G,,1661924317095-himgiri hygiene pvt ltd-nepal-dishwash.png,RECODING,5,99763575,99764336,99763151,1
278,2022-09-01,202208,132965389,1661923989339,99764094,123,HIMGIRI HYGIENE PVT LTD-NEPAL,LAUNDRY SOAP,DHONI 200G,50.0,PPH,200G,,1661923989339-himgiri hygiene pvt ltd-nepal-laundry soap.png,RECODING,5,99764094,99763487,99763151,1
279,2022-09-01,202208,133925318,1661937466520,99764096,123,GOLDEN STAR SOAP IND-NEPAL,DISHWASH,UNIK 95G,10.0,PPH,95G,,1661937466520-golden star soap ind-nepal-dishwash.png,RECODING,5,99764096,99763234,99763953,1
280,2022-09-01,202208,133925318,1661923989339,99764094,123,HIMGIRI HYGIENE PVT LTD-NEPAL,LAUNDRY SOAP,DHONI 200G,50.0,PPH,200G,,1661923989339-himgiri hygiene pvt ltd-nepal-laundry soap.png,RECODING,5,99764094,99763487,99763151,1
281,2022-09-01,202208,122010787,1661921866365,99764090,116,SRIJANSHIL MAHILA UDHYAMI PVT.LTD NEPAL,SATHI,SATHI  EXTRA LARGE(XL) PPH 8 NOSE,75.0,PPH,8NOSE,,1661921866365-srijanshil mahila udhyami pvt-ltd nepal-sathi.png,RECODING,5,99764090,99764099,99764100,1
282,2022-09-01,202208,122549633,1661921866365,99764090,116,SRIJANSHIL MAHILA UDHYAMI PVT.LTD NEPAL,SATHI,SATHI  EXTRA LARGE(XL) PPH 8 NOSE,75.0,PPH,8NOSE,,1661921866365-srijanshil mahila udhyami pvt-ltd nepal-sathi.png,RECODING,5,99764090,99764099,99764100,1
283,2022-09-01,202208,122547898,1661916694476,99764091,122,PUSHPANJALI SOAP & CHEMICALS NEPAL,SUPER HILL,SUPER HILL DETERGENT POWDER PPH 1000GM,70.0,PPH,1000GM,,1661916694476-pushpanjali soap - chemicals nepal-super hill.png,RECODING,5,99764091,99763828,99762937,1
284,2022-09-01,202208,128421355,1661930423754,99764089,106,ASIAN BISCUITS & CONFECTNRY-NP,IMLI BOMB SPECY IMLI CANDY,GOODLIFE IMLI BOMB SPECY IMLI CANDY\3\GM,1.0,PPH,3 GM,,1661930423754-asian biscuits - confectnry-np-imli bomb specy imli candy.png,RECODING,5,99764089,51804,99764853,1
